時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
191412,3.05NM,3.052NM,2.91NM,3.025NM,3.085NM,3.123NM,3.159NM,3.13NM,3.186NM,3.264NM,
191441,3.111NM,3.098NM,2.889NM,3.039NM,3.008NM,3.176NM,3.134NM,3.13NM,3.186NM,3.264NM,
191500,3.002NM,3.043NM,2.948NM,3.02NM,3.037NM,3.159NM,3.125NM,3.113NM,3.186NM,3.264NM,
191520,3.067NM,3.046NM,2.967NM,3.033NM,3.033NM,3.172NM,3.195NM,3.148NM,3.186NM,3.264NM,
191538,3.023NM,3.031NM,2.946NM,3.031NM,3.062NM,3.15NM,3.192NM,3.167NM,3.186NM,3.264NM,
191611,3.016NM,3.041NM,2.936NM,3.008NM,3.113NM,3.146NM,3.144NM,3.14NM,3.186NM,3.264NM,
191632,3.094NM,3.065NM,2.958NM,3.037NM,3.043NM,3.15NM,3.134NM,3.167NM,3.186NM,3.264NM,
191657,3.062NM,3.041NM,2.918NM,3.039NM,3.039NM,3.13NM,3.119NM,3.211NM,3.186NM,3.264NM,
191717,3.027NM,3.031NM,2.93NM,3.014NM,3.048NM,3.216NM,3.199NM,3.171NM,3.186NM,3.264NM,
191800,0.002NM,3.065NM,2.878NM,3.037NM,3.085NM,3.117NM,3.109NM,3.129NM,3.186NM,3.264NM,
191850,3.002NM,3.025NM,2.95NM,3.016NM,2.999NM,3.129NM,3.15NM,3.098NM,3.186NM,3.264NM,
192001,3.029NM,3.044NM,2.901NM,2.997NM,3.046NM,3.132NM,3.165NM,3.136NM,3.186NM,3.264NM,
192038,3.02NM,3.044NM,2.974NM,3.05NM,3.002NM,3.182NM,3.159NM,3.106NM,3.186NM,3.264NM,
192117,3.044NM,3.033NM,2.929NM,3.037NM,3.088NM,3.127NM,3.148NM,3.148NM,3.186NM,3.264NM,
192136,3.033NM,3NM,2.92NM,3.027NM,3.083NM,3.167NM,3.127NM,3.136NM,3.186NM,3.264NM,
192154,3.065NM,3.071NM,2.91NM,3.039NM,3.035NM,3.134NM,3.159NM,3.107NM,3.186NM,3.264NM,
192216,3.018NM,3.054NM,2.904NM,3.064NM,3.006NM,3.121NM,3.148NM,3.176NM,3.186NM,3.264NM,
192243,3.056NM,3.035NM,2.91NM,3.016NM,2.997NM,3.127NM,3.117NM,3.144NM,3.186NM,3.264NM,
192301,3.083NM,3.037NM,2.887NM,3.029NM,3.075NM,3.18NM,3.127NM,3.153NM,3.186NM,3.264NM,
192320,3.01NM,3.052NM,2.906NM,3.048NM,3.046NM,3.138NM,3.15NM,3.182NM,3.186NM,3.264NM,
192339,3.065NM,3.027NM,2.929NM,3.065NM,3.086NM,3.117NM,3.161NM,3.1NM,3.186NM,3.264NM,
192410,3.033NM,3.014NM,2.911NM,3.056NM,3.065NM,3.096NM,3.102NM,3.107NM,3.186NM,3.264NM,
192434,3.033NM,3.02NM,2.976NM,3.035NM,3.079NM,3.176NM,3.155NM,3.109NM,3.186NM,3.264NM,
192521,3.044NM,3.069NM,2.92NM,3NM,3.071NM,3.109NM,3.163NM,3.104NM,3.186NM,3.264NM,
192543,3.06NM,3.086NM,2.929NM,3.044NM,3.044NM,3.151NM,3.14NM,3.132NM,3.186NM,3.264NM,
192604,3.058NM,2.991NM,2.962NM,3.052NM,3.033NM,3.146NM,3.125NM,3.104NM,3.186NM,3.264NM,
192625,3.106NM,2.978NM,2.913NM,3.067NM,3.064NM,3.176NM,3.113NM,3.15NM,3.186NM,3.264NM,
192707,3.033NM,3.02NM,2.904NM,3.044NM,3.064NM,3.127NM,3.123NM,3.194NM,3.186NM,3.264NM,
192728,3.077NM,3.025NM,2.89NM,3.027NM,3.067NM,3.127NM,3.123NM,3.146NM,3.186NM,3.264NM,
192749,2.997NM,3.046NM,2.96NM,3.062NM,3.052NM,3.167NM,3.096NM,3.15NM,3.186NM,3.264NM,
192808,3.085NM,3.031NM,2.89NM,3.012NM,3.014NM,3.192NM,3.132NM,3.188NM,3.186NM,3.264NM,
192828,3.054NM,3.021NM,2.974NM,3.021NM,3.041NM,3.161NM,3.138NM,3.129NM,3.186NM,3.264NM,
192910,0.002NM,3.031NM,2.901NM,3.025NM,3.071NM,3.213NM,3.15NM,3.123NM,3.186NM,3.264NM,
192931,3.025NM,3.016NM,2.929NM,3.02NM,3.037NM,3.098NM,3.153NM,3.1NM,3.186NM,3.264NM,
193009,3.075NM,0NM,2.885NM,3.035NM,3.023NM,3.115NM,3.106NM,3.13NM,3.186NM,3.264NM,
193038,3.018NM,3.048NM,2.956NM,3.077NM,3.035NM,3.075NM,3.125NM,3.113NM,3.186NM,3.264NM,
193106,3.037NM,3.016NM,2.892NM,3.033NM,3.06NM,3.194NM,3.13NM,3.165NM,3.186NM,3.264NM,
193129,3.073NM,3.073NM,2.99NM,3.106NM,3.077NM,3.171NM,3.138NM,3.174NM,3.186NM,3.264NM,
193149,3.039NM,3.037NM,2.948NM,3.058NM,3.046NM,3.117NM,3.172NM,3.1NM,3.186NM,3.264NM,
193222,3.025NM,3.046NM,2.984NM,3.006NM,3.09NM,3.171NM,3.161NM,3.115NM,3.186NM,3.264NM,
193243,3.033NM,3.05NM,2.96NM,3.041NM,3.073NM,3.127NM,3.144NM,3.172NM,3.186NM,3.264NM,
193303,3.041NM,3.014NM,2.956NM,3.062NM,3.016NM,3.19NM,3.123NM,3.13NM,3.186NM,3.264NM,
193346,3.027NM,3.075NM,2.923NM,3.002NM,3.083NM,3.155NM,3.085NM,3.134NM,3.186NM,3.264NM,
193424,3.073NM,3.069NM,2.904NM,3.06NM,3.09NM,3.155NM,3.134NM,3.115NM,3.186NM,3.264NM,
193522,3.023NM,3.064NM,2.883NM,3.052NM,3.088NM,3.102NM,3.134NM,3.144NM,3.186NM,3.264NM,
193544,3.044NM,3.012NM,2.96NM,3.033NM,3.052NM,3.172NM,3.088NM,3.13NM,3.186NM,3.264NM,
193605,3.048NM,3.018NM,2.946NM,3.048NM,3.006NM,3.071NM,3.176NM,3.146NM,3.186NM,3.264NM,
193635,3.048NM,3.065NM,2.941NM,3.02NM,3.064NM,3.113NM,3.098NM,3.178NM,3.186NM,3.264NM,
193655,3.037NM,3.033NM,2.904NM,3.043NM,3.016NM,3.18NM,3.163NM,3.125NM,3.186NM,3.264NM,
193715,3.064NM,3.029NM,2.91NM,3.058NM,3.056NM,3.207NM,3.19NM,3.146NM,3.186NM,3.264NM,
193735,3.056NM,3.06NM,2.956NM,3.02NM,3.016NM,3.125NM,3.146NM,3.136NM,3.186NM,3.264NM,
193808,3.025NM,3.039NM,2.951NM,3.056NM,3.056NM,3.186NM,3.153NM,3.18NM,3.186NM,3.264NM,
193828,3.058NM,2.991NM,2.932NM,3.046NM,3.075NM,3.195NM,3.182NM,3.136NM,3.186NM,3.264NM,
193849,3.039NM,3.079NM,2.883NM,3.01NM,3.054NM,3.14NM,3.104NM,3.165NM,3.186NM,3.264NM,
193910,3.023NM,3.058NM,2.972NM,3.048NM,3.054NM,3.199NM,3.132NM,3.153NM,3.186NM,3.264NM,
193939,3.004NM,3.021NM,2.946NM,3.067NM,3.039NM,3.209NM,3.153NM,3.13NM,3.186NM,3.264NM,
193959,3.056NM,3.033NM,2.934NM,3.023NM,3.073NM,3.117NM,3.138NM,3.127NM,3.186NM,3.264NM,
194019,3.033NM,3.016NM,2.897NM,3.065NM,3.056NM,3.138NM,3.161NM,3.144NM,3.186NM,3.264NM,
194051,3.048NM,3.043NM,2.925NM,3.06NM,3.037NM,3.159NM,3.14NM,3.151NM,3.186NM,3.264NM,
194129,3.06NM,3.035NM,2.988NM,3.023NM,3.077NM,3.176NM,3.119NM,3.129NM,3.186NM,3.264NM,
194154,3.075NM,3.056NM,2.936NM,3.081NM,3.075NM,3.176NM,3.144NM,3.138NM,3.186NM,3.264NM,
194214,3.052NM,3.012NM,2.941NM,3.014NM,3.043NM,3.159NM,3.121NM,3.132NM,3.186NM,3.264NM,
194239,3.092NM,3.041NM,2.951NM,3.02NM,3.052NM,3.182NM,3.119NM,3.106NM,3.186NM,3.264NM,
195357,3.052NM,3.027NM,2.903NM,3.06NM,3.033NM,3.121NM,3.142NM,3.136NM,3.186NM,3.264NM,
195417,3.048NM,3.048NM,2.941NM,3.041NM,3.121NM,3.107NM,3.174NM,3.146NM,3.186NM,3.264NM,
195437,3.048NM,3.029NM,2.998NM,3.041NM,3.043NM,3.113NM,3.123NM,3.121NM,3.186NM,3.264NM,
195457,3.031NM,3.056NM,2.95NM,3.048NM,3.023NM,3.195NM,3.132NM,3.169NM,3.186NM,3.264NM,
195528,3.043NM,3.09NM,2.918NM,3.02NM,3.037NM,3.094NM,3.086NM,3.107NM,3.186NM,3.264NM,
195548,3.054NM,3.044NM,2.944NM,3.012NM,3.079NM,3.117NM,3.178NM,3.117NM,3.186NM,3.264NM,
195606,3.014NM,3.05NM,2.948NM,3.064NM,3.031NM,3.176NM,3.136NM,3.125NM,3.186NM,3.264NM,
195625,3.043NM,3.031NM,2.932NM,3.054NM,3.065NM,3.176NM,3.138NM,3.115NM,3.186NM,3.264NM,
195659,3.031NM,3.067NM,2.904NM,2.985NM,3.025NM,3.182NM,3.163NM,3.148NM,3.186NM,3.264NM,
195717,3.044NM,3.014NM,3.01NM,3.021NM,3.054NM,3.194NM,3.151NM,3.157NM,3.186NM,3.264NM,
195734,3.05NM,3.039NM,2.927NM,3.043NM,3.073NM,3.188NM,3.192NM,3.127NM,3.186NM,3.264NM,
195753,3.021NM,3.02NM,2.956NM,3.014NM,3.081NM,3.211NM,3.14NM,3.111NM,3.186NM,3.264NM,
195819,3.054NM,3.039NM,2.92NM,3.056NM,3.025NM,3.127NM,3.125NM,3.146NM,3.186NM,3.264NM,
195837,3.098NM,3.01NM,2.963NM,3.062NM,3.054NM,3.174NM,3.138NM,3.121NM,3.186NM,3.264NM,
195911,3.023NM,3.004NM,2.89NM,3.035NM,3.035NM,3.075NM,3.171NM,3.092NM,3.186NM,3.264NM,
195938,3.023NM,3.029NM,2.96NM,3.052NM,3.067NM,3.136NM,3.157NM,3.146NM,3.186NM,3.264NM,
195956,3.083NM,3.054NM,2.896NM,3.033NM,3.035NM,3.174NM,3.195NM,3.161NM,3.186NM,3.264NM,
200016,3.023NM,3.05NM,2.967NM,3.046NM,3.064NM,3.14NM,3.136NM,3.098NM,3.186NM,3.264NM,
200045,3.054NM,3.044NM,2.956NM,3.052NM,3.029NM,3.197NM,3.174NM,3.121NM,3.186NM,3.264NM,
200105,3.037NM,3.075NM,2.936NM,3.06NM,3.05NM,3.155NM,3.178NM,3.136NM,3.186NM,3.264NM,
200130,3.039NM,3.025NM,2.904NM,3.048NM,3.088NM,3.178NM,3.172NM,3.121NM,3.186NM,3.264NM,
200152,3.062NM,3.067NM,2.922NM,3.031NM,3.062NM,3.169NM,3.15NM,3.142NM,3.186NM,3.264NM,
200211,0.002NM,3.056NM,2.953NM,3.044NM,3.06NM,3.159NM,3.1NM,3.151NM,3.186NM,3.264NM,
200230,3.06NM,3.05NM,2.932NM,3.065NM,3.031NM,3.155NM,3.121NM,3.113NM,3.186NM,3.264NM,
200307,3.048NM,2.983NM,2.932NM,3.037NM,3.023NM,3.174NM,3.159NM,3.15NM,3.186NM,3.264NM,
200327,3.079NM,3.018NM,2.923NM,2.999NM,3.09NM,3.192NM,3.159NM,3.13NM,3.186NM,3.264NM,
200347,3.037NM,3.037NM,2.937NM,3NM,3.067NM,3.14NM,3.161NM,3.146NM,3.186NM,3.264NM,
200409,3.025NM,3.05NM,2.963NM,3.071NM,3.046NM,3.18NM,3.121NM,3.144NM,3.186NM,3.264NM,
200459,3.106NM,3.041NM,2.974NM,3.054NM,3.065NM,3.171NM,3.171NM,3.134NM,3.186NM,3.264NM,
200518,3.043NM,3.046NM,2.963NM,3.064NM,3.033NM,3.23NM,3.117NM,3.151NM,3.186NM,3.264NM,
200538,3.073NM,3.031NM,2.927NM,3.025NM,3.064NM,3.174NM,3.142NM,3.163NM,3.186NM,3.264NM,
200556,3.027NM,3.025NM,2.92NM,3.069NM,3.062NM,3.151NM,3.163NM,3.186NM,3.186NM,3.264NM,
200634,3.054NM,3.043NM,2.941NM,3.01NM,3.018NM,3.15NM,3.121NM,3.165NM,3.186NM,3.264NM,
200652,3.062NM,3.002NM,2.988NM,3.052NM,3.043NM,3.071NM,3.092NM,3.142NM,3.186NM,3.264NM,
200721,3.041NM,2.993NM,2.936NM,3.002NM,3.041NM,3.115NM,3.172NM,3.125NM,3.186NM,3.264NM,
200742,3.021NM,3.083NM,2.929NM,3.039NM,2.991NM,3.215NM,3.138NM,3.129NM,3.186NM,3.264NM,
200820,3.048NM,2.97NM,2.904NM,3.035NM,3.104NM,3.163NM,3.151NM,3.113NM,3.186NM,3.264NM,
201037,3.014NM,3.039NM,2.958NM,3.008NM,3.058NM,3.209NM,3.121NM,3.15NM,3.186NM,3.264NM,
201058,3.029NM,3.021NM,2.878NM,3.01NM,3.06NM,3.182NM,3.132NM,3.167NM,3.186NM,3.264NM,
201136,3.014NM,3.043NM,0NM,3.012NM,3.056NM,3.13NM,3.096NM,3.136NM,3.186NM,3.264NM,
201200,3.06NM,3.048NM,2.941NM,3.016NM,3.052NM,3.092NM,3.159NM,3.146NM,3.186NM,3.264NM,
201226,3.05NM,3.046NM,2.937NM,3.039NM,3.058NM,3.075NM,3.148NM,3.144NM,3.186NM,3.264NM,
201254,3.088NM,3.048NM,2.962NM,3.031NM,3.039NM,3.163NM,3.125NM,3.121NM,3.186NM,3.264NM,
201312,3.025NM,3.035NM,2.951NM,3.065NM,3NM,3.19NM,3.159NM,3.188NM,3.186NM,3.264NM,
201334,3.023NM,3.037NM,2.941NM,3.073NM,3.079NM,3.215NM,3.157NM,3.109NM,3.186NM,3.264NM,
201407,3.056NM,3.029NM,2.962NM,2.999NM,3.058NM,3.157NM,3.142NM,3.127NM,3.186NM,3.264NM,
