時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
090707,3.05NM,3.081NM,2.941NM,3.069NM,3NM,3.15NM,3.09NM,3.18NM,0NM,0NM,
090809,3.09NM,2.983NM,2.883NM,3.006NM,3.027NM,3.163NM,3.077NM,3.104NM,0NM,0NM,
090830,2.966NM,3.018NM,2.892NM,3.006NM,3.056NM,3.184NM,3.069NM,3.127NM,0NM,0NM,
090854,3.008NM,2.999NM,2.899NM,3.023NM,3.037NM,3.163NM,3.172NM,3.127NM,0NM,0NM,
090922,3.086NM,3.041NM,2.868NM,3.02NM,2.97NM,3.14NM,3.096NM,3.132NM,0NM,0NM,
090942,2.993NM,3.029NM,2.892NM,3.031NM,3.01NM,3.157NM,3.094NM,3.109NM,0NM,0NM,
091002,3.037NM,2.987NM,2.908NM,2.978NM,3.088NM,3.125NM,3.09NM,3.13NM,0NM,0NM,
091030,3.039NM,2.97NM,2.922NM,3.008NM,2.999NM,3.153NM,3.171NM,3.119NM,0NM,0NM,
091050,3.037NM,3.039NM,2.976NM,3.018NM,2.987NM,3.096NM,3.153NM,3.148NM,0NM,0NM,
091112,3.096NM,2.974NM,2.89NM,3.01NM,3.031NM,3.127NM,3.107NM,3.151NM,0NM,0NM,
091131,3.037NM,2.983NM,2.856NM,3.033NM,3.054NM,3.098NM,3.121NM,3.096NM,0NM,0NM,
091151,3.064NM,3.05NM,2.936NM,3.016NM,2.987NM,3.136NM,3.107NM,3.148NM,0NM,0NM,
091216,3.035NM,3.06NM,2.915NM,3.043NM,3.044NM,3.098NM,3.129NM,3.176NM,0NM,0NM,
091237,3.043NM,3.021NM,2.875NM,3.073NM,3.016NM,3.104NM,3.111NM,3.086NM,0NM,0NM,
091257,3.025NM,3.014NM,2.944NM,2.999NM,2.974NM,3.201NM,3.102NM,3.129NM,0NM,0NM,
091333,3.083NM,3.014NM,2.885NM,3NM,3.018NM,3.176NM,3.107NM,3.129NM,0NM,0NM,
091356,3.058NM,2.987NM,2.908NM,3.064NM,3.014NM,3.161NM,3.172NM,3.104NM,0NM,0NM,
091421,3.039NM,3.052NM,2.977NM,3NM,3.027NM,3.119NM,3.129NM,3.15NM,0NM,0NM,
091443,3.06NM,3.025NM,2.89NM,3.018NM,3.077NM,3.146NM,3.18NM,3.121NM,0NM,0NM,
091506,2.995NM,3.014NM,2.946NM,3.083NM,3.039NM,3.171NM,3.117NM,3.113NM,0NM,0NM,
091525,3.016NM,3.039NM,2.871NM,2.968NM,3.004NM,3.109NM,3.102NM,3.14NM,0NM,0NM,
091548,2.987NM,2.981NM,2.927NM,3.067NM,2.972NM,3.125NM,3.077NM,3.115NM,0NM,0NM,
091609,3.004NM,2.987NM,2.955NM,2.985NM,2.981NM,3.092NM,3.102NM,3.119NM,0NM,0NM,
091628,3.054NM,2.987NM,2.894NM,3.023NM,2.995NM,3.071NM,3.129NM,3.138NM,0NM,0NM,
091700,0NM,2.983NM,2.875NM,3.048NM,2.981NM,3.14NM,3.077NM,3.174NM,0NM,0NM,
095114,0NM,2.993NM,2.875NM,3.023NM,3.039NM,3.138NM,3.107NM,3.134NM,0NM,0NM,
095141,3NM,2.997NM,2.887NM,3.033NM,3.02NM,3.085NM,3.176NM,3.138NM,0NM,0NM,
095225,3.021NM,2.999NM,2.948NM,3.018NM,2.987NM,3.203NM,3.121NM,3.132NM,0NM,0NM,
095246,3.004NM,3.044NM,2.93NM,3.033NM,3.058NM,3.127NM,3.104NM,3.19NM,0NM,0NM,
095308,2.999NM,2.997NM,2.953NM,3.048NM,2.997NM,3.148NM,3.106NM,3.096NM,0NM,0NM,
095328,3.043NM,3.006NM,2.904NM,3.05NM,3.018NM,3.117NM,3.163NM,3.123NM,0NM,0NM,
095349,3.008NM,3.05NM,2.918NM,3.01NM,3.002NM,3.106NM,3.075NM,3.121NM,0NM,0NM,
095409,3.018NM,3.056NM,2.955NM,3.006NM,3.041NM,3.092NM,3.197NM,3.111NM,0NM,0NM,
095456,3.008NM,2.985NM,2.889NM,3.064NM,3.025NM,3.129NM,3.182NM,3.109NM,0NM,0NM,
095520,3.081NM,2.966NM,2.883NM,3.029NM,2.989NM,3.1NM,3.144NM,3.121NM,0NM,0NM,
095540,3.01NM,3.064NM,2.934NM,3.01NM,3.02NM,3.115NM,3.165NM,3.092NM,0NM,0NM,
095601,3.062NM,2.999NM,2.915NM,3.002NM,3.02NM,3.073NM,3.134NM,3.167NM,0NM,0NM,
095620,0.002NM,3.044NM,2.885NM,3.064NM,3.021NM,3.163NM,3.153NM,3.119NM,0NM,0NM,
095641,3.027NM,3.014NM,2.906NM,3NM,2.995NM,3.134NM,3.081NM,3.111NM,0NM,0NM,
095701,3.033NM,3.014NM,2.944NM,3.01NM,3.05NM,3.067NM,3.161NM,3.107NM,0NM,0NM,
095721,3.041NM,3.025NM,2.892NM,3.065NM,3.023NM,3.115NM,3.092NM,3.121NM,0NM,0NM,
095742,3.035NM,3.004NM,2.983NM,3.025NM,3.037NM,3.132NM,3.151NM,3.148NM,0NM,0NM,
100042,0NM,3.041NM,2.937NM,3.027NM,3.065NM,3.148NM,3.129NM,3.138NM,0NM,0NM,
101235,3.027NM,3.014NM,2.908NM,3.025NM,3.002NM,3.155NM,3.115NM,3.13NM,0NM,0NM,
101302,3.023NM,3.023NM,2.923NM,3.035NM,3.043NM,3.129NM,3.088NM,3.132NM,0NM,0NM,
101321,3.069NM,3.006NM,2.892NM,3.029NM,3.002NM,3.073NM,3.075NM,3.117NM,0NM,0NM,
101342,3.014NM,2.993NM,2.956NM,2.968NM,2.993NM,3.134NM,3.205NM,3.155NM,0NM,0NM,
101404,3.035NM,2.966NM,2.962NM,3.016NM,3.018NM,3.13NM,3.169NM,3.142NM,0NM,0NM,
101427,3.067NM,2.997NM,2.932NM,3.021NM,3.025NM,3.113NM,3.096NM,3.127NM,0NM,0NM,
101449,3.021NM,2.985NM,2.946NM,3.052NM,3.056NM,3.102NM,3.155NM,3.172NM,0NM,0NM,
101507,3.035NM,3.035NM,2.91NM,3.037NM,3.067NM,3.083NM,3.109NM,3.176NM,0NM,0NM,
101526,3.041NM,3.064NM,2.927NM,2.991NM,2.991NM,3.165NM,3.125NM,3.123NM,0NM,0NM,
101553,3.008NM,2.987NM,3.005NM,3.014NM,3.027NM,3.13NM,3.18NM,3.106NM,0NM,0NM,
101616,3.048NM,3.016NM,2.916NM,3.027NM,3.023NM,3.138NM,3.092NM,3.119NM,0NM,0NM,
101644,3.058NM,3.067NM,2.883NM,3NM,3.071NM,3.169NM,3.171NM,3.115NM,0NM,0NM,
101706,3.008NM,3.014NM,2.934NM,3.002NM,3.033NM,3.094NM,3.15NM,3.138NM,0NM,0NM,
101726,2.995NM,3.039NM,2.951NM,3.048NM,3.058NM,3.167NM,3.073NM,3.138NM,0NM,0NM,
101802,3.004NM,3.025NM,2.922NM,3.033NM,3.071NM,3.111NM,3.148NM,3.155NM,0NM,0NM,
102127,3.075NM,3.037NM,2.91NM,3.016NM,2.987NM,3.15NM,3.159NM,3.119NM,0NM,0NM,
102258,3.01NM,3.085NM,2.955NM,3.035NM,3.037NM,3.077NM,3.104NM,3.138NM,0NM,0NM,
102318,2.989NM,2.999NM,2.972NM,3.01NM,3.002NM,3.096NM,3.071NM,3.104NM,0NM,0NM,
102338,3.014NM,2.997NM,2.899NM,3.002NM,3.048NM,3.123NM,3.088NM,3.15NM,0NM,0NM,
102358,3.044NM,3NM,2.953NM,2.981NM,2.97NM,3.113NM,3.088NM,3.151NM,0NM,0NM,
102418,3.067NM,3.075NM,2.89NM,3.054NM,2.987NM,3.109NM,3.115NM,3.123NM,0NM,0NM,
102440,3.008NM,2.983NM,2.983NM,2.999NM,2.999NM,3.132NM,3.153NM,3.109NM,0NM,0NM,
102500,3.012NM,2.979NM,2.934NM,3.056NM,3.012NM,3.169NM,3.102NM,3.115NM,0NM,0NM,
102705,3.033NM,3.004NM,2.948NM,3.002NM,3.098NM,3.119NM,3.159NM,3.132NM,0NM,0NM,
102738,3.043NM,2.966NM,2.929NM,3.041NM,3.039NM,3.155NM,3.123NM,3.148NM,0NM,0NM,
102910,3.06NM,3.062NM,2.916NM,3.031NM,3.002NM,3.194NM,3.132NM,3.184NM,0NM,0NM,
102937,3.062NM,3.016NM,2.92NM,3.025NM,3.021NM,3.1NM,3.153NM,3.13NM,0NM,0NM,
103123,2.979NM,3.035NM,2.939NM,3.02NM,3.018NM,3.102NM,3.113NM,3.165NM,0NM,0NM,
104407,3.083NM,3.023NM,2.911NM,2.987NM,3.054NM,3.085NM,3.13NM,3.136NM,0NM,0NM,
104427,3.054NM,2.985NM,2.89NM,3.029NM,2.949NM,3.09NM,3.167NM,3.146NM,0NM,0NM,
104449,3.023NM,3.039NM,2.981NM,3.004NM,3.006NM,3.104NM,3.111NM,3.119NM,0NM,0NM,
104509,3.029NM,2.999NM,2.918NM,3.039NM,2.974NM,3.083NM,3.148NM,3.106NM,0NM,0NM,
104853,3.023NM,2.999NM,2.927NM,3.021NM,3.039NM,3.092NM,3.113NM,3.151NM,0NM,0NM,
104913,3.033NM,3.012NM,2.93NM,3.016NM,3.018NM,3.19NM,3.096NM,3.144NM,0NM,0NM,
104941,3.037NM,3.02NM,2.937NM,2.987NM,3.048NM,3.125NM,0NM,3.125NM,0NM,0NM,
133132,3.062NM,2.985NM,2.932NM,3.006NM,3.027NM,3.102NM,3.129NM,3.113NM,0NM,0NM,
133408,0NM,2.968NM,2.899NM,3.062NM,2.999NM,3.151NM,3.142NM,3.121NM,0NM,0NM,
