時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
104752,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
105933,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
110707,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
110822,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
111152,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
111300,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
111527,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
111656,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
112307,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
112544,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
112736,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
115254,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
115455,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
131907,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
132013,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
133149,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
133637,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
145648,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,0000NM,
145751,2230NM,2259NM,2282NM,2230NM,2200NM,2228NM,2213NM,2180NM,0000NM,2230NM,
150905,2.249 NM,2.245 NM,2.295 NM,2.194 NM,2.167 NM,2.196 NM,2.2 NM,2.177 NM,0 NM,0 NM,
151039,2.247 NM,2.205 NM,2.245 NM,2.205 NM,2.201 NM,2.171 NM,2.203 NM,2.194 NM,0 NM,0 NM,
