時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
090436,3.079NM,3.086NM,2.901NM,3.088NM,3.094NM,3.218NM,3.188NM,3.192NM,0NM,0NM,
090500,3.109NM,3.071NM,2.946NM,3.096NM,3.09NM,3.215NM,3.176NM,3.188NM,0NM,0NM,
090521,3.109NM,3.077NM,2.92NM,3.088NM,3.079NM,3.174NM,3.258NM,3.222NM,0NM,0NM,
090624,3.05NM,3.075NM,2.955NM,3.121NM,3.096NM,3.211NM,3.205NM,3.222NM,0NM,0NM,
090644,3.085NM,3.123NM,2.927NM,3.077NM,3.064NM,3.19NM,3.188NM,3.167NM,0NM,0NM,
090704,3.098NM,3.079NM,2.878NM,3.113NM,3.117NM,3.211NM,3.258NM,3.203NM,0NM,0NM,
090725,3.098NM,3.107NM,2.956NM,3.083NM,3.09NM,3.234NM,3.218NM,3.18NM,0NM,0NM,
090806,0.002NM,3.062NM,2.913NM,3.079NM,3.107NM,3.234NM,3.138NM,3.171NM,0NM,0NM,
090847,3.073NM,3.119NM,2.984NM,3.012NM,3.107NM,3.194NM,3.245NM,3.174NM,0NM,0NM,
090912,3.121NM,3.058NM,2.91NM,3.048NM,3.067NM,3.234NM,3.236NM,3.186NM,0NM,0NM,
090932,3.067NM,3.104NM,2.967NM,3.102NM,3.115NM,3.257NM,3.178NM,3.182NM,0NM,0NM,
091149,3.069NM,3.092NM,2.953NM,3.106NM,3.085NM,3.159NM,3.155NM,3.194NM,0NM,0NM,
091210,3.081NM,3.117NM,2.948NM,3.094NM,3.119NM,3.142NM,3.171NM,3.203NM,0NM,0NM,
091229,3.054NM,3.05NM,2.896NM,3.071NM,3.094NM,3.201NM,3.127NM,3.182NM,0NM,0NM,
091253,3.109NM,3.081NM,2.948NM,3.115NM,3.073NM,3.251NM,3.184NM,3.169NM,0NM,0NM,
091341,3.09NM,3.041NM,2.922NM,3.111NM,3.056NM,3.184NM,3.174NM,3.151NM,0NM,0NM,
091522,3.06NM,3.083NM,2.922NM,3.111NM,3.054NM,3.176NM,3.199NM,3.182NM,0NM,0NM,
091542,3.098NM,3.062NM,3NM,3.075NM,3.052NM,3.167NM,3.167NM,3.182NM,0NM,0NM,
091605,3.085NM,3.062NM,2.95NM,3.027NM,3.06NM,3.184NM,3.218NM,3.19NM,0NM,0NM,
091626,3.062NM,3.025NM,2.929NM,3.027NM,3.13NM,3.192NM,3.182NM,3.169NM,0NM,0NM,
091655,3.113NM,3.111NM,2.906NM,3.046NM,3.104NM,3.23NM,3.172NM,3.194NM,0NM,0NM,
091714,3.062NM,3.132NM,2.911NM,3.05NM,3.041NM,3.132NM,3.148NM,3.165NM,0NM,0NM,
091734,3.098NM,3.081NM,2.904NM,3.09NM,3.073NM,3.155NM,3.174NM,3.209NM,0NM,0NM,
091837,3.085NM,3.075NM,2.951NM,3.083NM,3.09NM,3.213NM,3.148NM,3.132NM,0NM,0NM,
091857,3.085NM,3.094NM,2.943NM,3.109NM,3.06NM,3.209NM,3.205NM,3.197NM,0NM,0NM,
091916,3.079NM,3.052NM,2.95NM,3.117NM,3.088NM,3.194NM,3.161NM,3.192NM,0NM,0NM,
091940,3.067NM,3.096NM,2.958NM,3.056NM,3.083NM,3.111NM,3.188NM,3.19NM,0NM,0NM,
092107,3.098NM,3.086NM,2.969NM,3.071NM,3.086NM,3.165NM,3.215NM,3.159NM,0NM,0NM,
092126,3.077NM,3.107NM,2.889NM,3.1NM,3.104NM,3.18NM,3.224NM,3.18NM,0NM,0NM,
092231,3.073NM,3.117NM,2.936NM,3.064NM,3.102NM,3.157NM,3.194NM,3.209NM,0NM,0NM,
092259,3.119NM,3.117NM,2.979NM,3.085NM,3.046NM,3.228NM,3.18NM,3.161NM,0NM,0NM,
092332,3.09NM,3.085NM,2.963NM,3.054NM,3.119NM,3.243NM,3.195NM,3.148NM,0NM,0NM,
092521,3.1NM,3.117NM,2.885NM,3.073NM,3.109NM,3.26NM,3.167NM,3.182NM,0NM,0NM,
092546,3.125NM,3.106NM,2.939NM,3.09NM,3.041NM,3.228NM,3.142NM,3.172NM,0NM,0NM,
092606,3.102NM,3.132NM,2.904NM,3.107NM,3.1NM,3.211NM,3.144NM,3.197NM,0NM,0NM,
093219,3.081NM,3.037NM,2.894NM,3.083NM,3.064NM,3.144NM,3.127NM,3.144NM,0NM,0NM,
093244,3.081NM,3.096NM,2.91NM,3.088NM,3.107NM,3.236NM,3.184NM,3.213NM,0NM,0NM,
093307,3.096NM,3.088NM,2.948NM,3.044NM,3.016NM,3.205NM,3.167NM,3.163NM,0NM,0NM,
093328,3.119NM,3.1NM,2.948NM,3.065NM,3.113NM,3.203NM,3.142NM,3.182NM,0NM,0NM,
093351,3.092NM,3.09NM,2.892NM,3.069NM,3.052NM,3.121NM,3.232NM,3.195NM,0NM,0NM,
093659,3.107NM,3.077NM,2.91NM,3.123NM,3.09NM,3.174NM,3.157NM,3.176NM,0NM,0NM,
093723,3.098NM,3.092NM,2.932NM,3.046NM,3.077NM,3.211NM,3.22NM,3.192NM,0NM,0NM,
093747,3.1NM,3.077NM,2.904NM,3.096NM,3.025NM,3.186NM,3.222NM,3.176NM,0NM,0NM,
093821,3.081NM,3.111NM,2.963NM,3.085NM,3.077NM,3.169NM,3.186NM,3.184NM,0NM,0NM,
093844,3.123NM,3.09NM,2.899NM,3.085NM,3.146NM,3.258NM,3.239NM,3.142NM,0NM,0NM,
093908,3.092NM,3.073NM,2.916NM,3.125NM,3.111NM,3.245NM,3.176NM,3.216NM,0NM,0NM,
093933,3.107NM,3.073NM,2.901NM,3.085NM,3.098NM,3.182NM,3.195NM,3.228NM,0NM,0NM,
093958,3.094NM,3.1NM,2.885NM,3.075NM,3.1NM,0NM,3.174NM,3.228NM,0NM,0NM,
094044,3.067NM,3.092NM,2.936NM,3.071NM,3.127NM,3.174NM,3.165NM,3.184NM,0NM,0NM,
094134,3.136NM,3.104NM,2.97NM,3.067NM,3.098NM,3.213NM,3.159NM,3.213NM,0NM,0NM,
094154,3.071NM,3.05NM,2.958NM,3.071NM,3.096NM,3.272NM,3.161NM,3.172NM,0NM,0NM,
094239,3.069NM,3.1NM,2.958NM,3.077NM,3.081NM,3.194NM,3.19NM,3.22NM,0NM,0NM,
094307,3.075NM,3.125NM,2.91NM,3.104NM,3.088NM,3.232NM,3.22NM,3.159NM,0NM,0NM,
094354,3.041NM,3.107NM,2.923NM,3.123NM,3.096NM,3.13NM,3.163NM,3.169NM,0NM,0NM,
094414,3.079NM,3.146NM,2.972NM,3.073NM,3.073NM,3.194NM,3.111NM,3.155NM,0NM,0NM,
094446,3.06NM,3.073NM,2.951NM,3.083NM,3.073NM,3.237NM,3.195NM,3.169NM,0NM,0NM,
094507,3.14NM,3.075NM,2.96NM,3.079NM,3.043NM,3.249NM,3.146NM,3.155NM,0NM,0NM,
094529,0.002NM,3.102NM,2.92NM,3.073NM,3.117NM,3.243NM,3.218NM,3.174NM,0NM,0NM,
094613,3.121NM,3.073NM,2.969NM,3.096NM,3.064NM,3.22NM,3.184NM,3.182NM,0NM,0NM,
094633,3.077NM,3.073NM,2.929NM,3.086NM,3.073NM,3.201NM,3.207NM,3.151NM,0NM,0NM,
094809,3.077NM,3.088NM,2.97NM,3.039NM,3.115NM,3.178NM,3.19NM,3.203NM,0NM,0NM,
094831,3.092NM,3.056NM,2.925NM,3.056NM,3.077NM,3.15NM,3.163NM,3.209NM,0NM,0NM,
094852,3.069NM,3.065NM,2.977NM,3.073NM,3.064NM,3.176NM,3.182NM,3.176NM,0NM,0NM,
094939,3.064NM,3.052NM,2.876NM,3.016NM,3.052NM,3.174NM,3.165NM,3.172NM,0NM,0NM,
095004,3.062NM,3.127NM,2.958NM,3.071NM,3.088NM,3.201NM,3.169NM,3.174NM,0NM,0NM,
095038,3.111NM,3.092NM,2.927NM,3.102NM,3.104NM,3.27NM,3.258NM,3.176NM,0NM,0NM,
095057,3.058NM,3.1NM,2.927NM,3.098NM,3.111NM,3.197NM,3.157NM,3.182NM,0NM,0NM,
095134,3.119NM,3.05NM,2.932NM,3.064NM,3.107NM,3.253NM,3.142NM,3.19NM,0NM,0NM,
095155,3.083NM,3.081NM,2.927NM,3.075NM,3.044NM,3.18NM,3.153NM,3.169NM,0NM,0NM,
095217,3.094NM,3.117NM,2.983NM,3.075NM,3.081NM,3.188NM,3.222NM,3.182NM,0NM,0NM,
095238,3.123NM,3.136NM,2.93NM,3.085NM,3.043NM,3.23NM,3.176NM,3.215NM,0NM,0NM,
095324,3.094NM,3.098NM,2.956NM,3.098NM,3.086NM,3.249NM,3.184NM,3.195NM,0NM,0NM,
095343,3.094NM,3.111NM,2.941NM,3.052NM,3.104NM,3.224NM,3.184NM,3.207NM,0NM,0NM,
095405,3.146NM,3.107NM,2.955NM,3.069NM,3.083NM,3.211NM,3.148NM,3.167NM,0NM,0NM,
095426,3.071NM,3.092NM,2.986NM,3.088NM,3.069NM,3.167NM,3.243NM,3.167NM,0NM,0NM,
095448,3.129NM,3.109NM,2.913NM,3.123NM,3.142NM,3.172NM,3.213NM,3.211NM,0NM,0NM,
095530,3.075NM,3.073NM,2.937NM,3.132NM,3.088NM,0NM,3.224NM,3.159NM,0NM,0NM,
100315,3.104NM,3.079NM,2.915NM,3.05NM,0NM,0NM,3.165NM,3.157NM,0NM,0NM,
100456,3.077NM,3.092NM,2.944NM,3.065NM,3.111NM,3.178NM,3.218NM,3.194NM,0NM,0NM,
100517,3.065NM,3.104NM,2.969NM,3.06NM,3.148NM,3.209NM,3.215NM,3.195NM,0NM,0NM,
100538,3.052NM,3.073NM,2.887NM,3.081NM,3.071NM,3.199NM,3.155NM,3.182NM,0NM,0NM,
100602,3.136NM,3.106NM,2.908NM,3.102NM,3.13NM,3.216NM,3.178NM,3.216NM,0NM,0NM,
100640,3.05NM,0NM,2.969NM,3.083NM,3.142NM,3.205NM,3.258NM,3.157NM,0NM,0NM,
112713,3.06NM,3.083NM,2.93NM,3.077NM,3.065NM,3.167NM,3.247NM,3.171NM,0NM,0NM,
113147,3.142NM,3.046NM,2.925NM,3.085NM,3.142NM,3.18NM,3.22NM,3.171NM,0NM,0NM,
113218,3.069NM,3.058NM,2.922NM,3.037NM,3.09NM,3.146NM,3.22NM,3.169NM,0NM,0NM,
113259,3.083NM,3.088NM,2.87NM,3.102NM,3.079NM,3.194NM,3.176NM,3.23NM,0NM,0NM,
113320,3.098NM,3.077NM,2.904NM,3.06NM,3.077NM,3.195NM,3.182NM,3.172NM,0NM,0NM,
113339,3.102NM,3.121NM,2.925NM,3.073NM,3.046NM,3.194NM,3.171NM,3.197NM,0NM,0NM,
113424,3.075NM,3.075NM,2.897NM,3.088NM,3.102NM,3.18NM,3.186NM,3.18NM,0NM,0NM,
113449,0.002NM,3.054NM,2.937NM,3.067NM,3.088NM,3.184NM,3.163NM,3.163NM,0NM,0NM,
113509,3.079NM,3.15NM,2.91NM,0NM,3.083NM,3.211NM,3.165NM,3.174NM,0NM,0NM,
142839,3.115NM,3.1NM,2.873NM,3.1NM,3.123NM,3.142NM,3.176NM,3.188NM,0NM,0NM,
142859,3.075NM,3.085NM,2.956NM,3.096NM,3.071NM,3.207NM,3.222NM,3.155NM,0NM,0NM,
142920,3.1NM,3.048NM,2.944NM,3.075NM,3.125NM,3.197NM,3.165NM,3.18NM,0NM,0NM,
142945,3.086NM,3.069NM,2.915NM,3.081NM,3.111NM,3.188NM,3.247NM,3.201NM,0NM,0NM,
143005,3.117NM,3.096NM,2.939NM,3.09NM,3.125NM,3.172NM,3.194NM,3.18NM,0NM,0NM,
143028,3.083NM,3.088NM,2.929NM,3.138NM,3.071NM,3.138NM,3.174NM,3.203NM,0NM,0NM,
143056,3.123NM,3.111NM,2.99NM,3.077NM,3.062NM,0NM,3.157NM,3.205NM,0NM,0NM,
143129,3.136NM,3.136NM,2.986NM,3.079NM,3.1NM,0NM,3.169NM,3.211NM,0NM,0NM,
151950,3.083NM,3.117NM,2.93NM,3.073NM,3.169NM,3.157NM,3.18NM,3.199NM,0NM,0NM,
152019,3.062NM,3.071NM,2.885NM,3.06NM,3.134NM,3.176NM,3.153NM,3.174NM,0NM,0NM,
154026,3.054NM,3.153NM,2.934NM,3.058NM,3.085NM,3.121NM,3.203NM,3.171NM,0NM,0NM,
154137,3.083NM,3.077NM,2.963NM,3.069NM,3.13NM,3.195NM,3.184NM,3.22NM,0NM,0NM,
154156,3.06NM,3.052NM,2.991NM,3.125NM,3.05NM,3.253NM,3.172NM,3.186NM,0NM,0NM,
154217,3.064NM,3.065NM,2.88NM,3.13NM,3.058NM,3.184NM,3.142NM,3.203NM,0NM,0NM,
154235,3.06NM,3.048NM,2.936NM,3.079NM,3.075NM,3.213NM,3.199NM,3.138NM,0NM,0NM,
154255,3.086NM,3.06NM,2.956NM,3.09NM,3.094NM,3.186NM,3.134NM,3.165NM,0NM,0NM,
154314,3.107NM,3.077NM,2.981NM,3.111NM,3.05NM,3.197NM,3.205NM,3.174NM,0NM,0NM,
154334,3.106NM,3.069NM,2.941NM,3.085NM,3.086NM,3.171NM,3.22NM,3.176NM,0NM,0NM,
154352,3.085NM,3.046NM,2.963NM,3.062NM,3.073NM,3.178NM,3.184NM,3.163NM,0NM,0NM,
154412,3.073NM,3.094NM,2.967NM,3.094NM,3.069NM,3.197NM,3.151NM,3.207NM,0NM,0NM,
154431,3.077NM,3.046NM,2.916NM,3.073NM,3.073NM,3.232NM,3.136NM,3.195NM,0NM,0NM,
154502,3.102NM,3.085NM,2.899NM,3.083NM,3.134NM,3.226NM,3.213NM,3.19NM,0NM,0NM,
154520,3.054NM,3.094NM,2.969NM,3.109NM,3.1NM,3.228NM,3.176NM,3.165NM,0NM,0NM,
154539,3.109NM,3.073NM,2.901NM,3.044NM,3.106NM,3.215NM,3.159NM,3.197NM,0NM,0NM,
154559,3.125NM,3.06NM,2.948NM,3.077NM,3.098NM,3.155NM,3.151NM,3.176NM,0NM,0NM,
154619,3.058NM,3.071NM,2.953NM,3.075NM,3.117NM,3.194NM,3.194NM,3.224NM,0NM,0NM,
154639,3.083NM,3.037NM,2.937NM,3.062NM,3.117NM,3.201NM,3.184NM,3.194NM,0NM,0NM,
154720,3.079NM,3.073NM,2.946NM,3.039NM,3.092NM,3.218NM,3.215NM,3.213NM,0NM,0NM,
154743,3.086NM,3.1NM,2.901NM,3.067NM,3.121NM,3.205NM,3.195NM,3.165NM,0NM,0NM,
154804,3.144NM,3.107NM,2.923NM,3.064NM,3.081NM,3.243NM,3.239NM,3.186NM,0NM,0NM,
154824,3.102NM,3.09NM,2.936NM,3.134NM,3.083NM,3.151NM,3.182NM,3.209NM,0NM,0NM,
154844,3.075NM,3.092NM,2.972NM,3.104NM,3.123NM,3.203NM,3.153NM,3.182NM,0NM,0NM,
154904,3.083NM,3.058NM,2.946NM,3.041NM,3.069NM,3.182NM,3.167NM,3.159NM,0NM,0NM,
154946,3.096NM,3.067NM,2.93NM,3.062NM,3.046NM,3.151NM,3.184NM,3.213NM,0NM,0NM,
155006,3.096NM,3.062NM,2.887NM,3.109NM,3.125NM,3.153NM,3.184NM,3.155NM,0NM,0NM,
155027,3.056NM,3.088NM,2.967NM,3.092NM,3.046NM,3.228NM,3.192NM,3.161NM,0NM,0NM,
155046,3.071NM,3.085NM,2.944NM,3.088NM,3.134NM,3.255NM,3.239NM,3.172NM,0NM,0NM,
155106,3.134NM,3.107NM,2.969NM,3.104NM,3.081NM,3.165NM,3.184NM,3.188NM,0NM,0NM,
155124,3.086NM,3.046NM,2.937NM,3.062NM,3.107NM,3.194NM,3.213NM,3.194NM,0NM,0NM,
155145,3.107NM,3.102NM,2.906NM,3.092NM,3.106NM,3.216NM,3.194NM,3.186NM,0NM,0NM,
155205,3.075NM,3.062NM,2.993NM,3.104NM,3.094NM,3.245NM,3.207NM,3.161NM,0NM,0NM,
155225,3.079NM,3.083NM,2.934NM,3.083NM,3.104NM,3.172NM,3.178NM,3.161NM,0NM,0NM,
155243,3.094NM,3.065NM,2.915NM,3.05NM,3.107NM,3.195NM,3.178NM,3.192NM,0NM,0NM,
155303,3.115NM,3.056NM,2.948NM,3.073NM,3.106NM,3.15NM,3.236NM,3.186NM,0NM,0NM,
155322,3.115NM,3.085NM,2.956NM,3.086NM,3.115NM,3.213NM,3.211NM,3.169NM,0NM,0NM,
155456,3.111NM,3.119NM,2.955NM,3.085NM,3.121NM,3.213NM,3.163NM,3.199NM,0NM,0NM,
155519,3.104NM,3.085NM,2.908NM,3.079NM,3.094NM,3.197NM,3.197NM,3.203NM,0NM,0NM,
155540,3.138NM,3.119NM,2.929NM,3.048NM,3.083NM,3.184NM,3.178NM,3.197NM,0NM,0NM,
155606,3.115NM,3.1NM,2.944NM,3.127NM,3.079NM,3.165NM,3.258NM,3.186NM,0NM,0NM,
155628,3.107NM,3.117NM,2.963NM,3.107NM,3.079NM,3.232NM,3.23NM,3.23NM,0NM,0NM,
155648,3.071NM,3.09NM,2.904NM,3.109NM,3.075NM,3.146NM,3.213NM,3.178NM,0NM,0NM,
155707,3.083NM,3.052NM,2.93NM,3.132NM,3.043NM,3.247NM,3.182NM,3.182NM,0NM,0NM,
155729,3.092NM,3.094NM,2.943NM,3.096NM,3.056NM,3.22NM,3.201NM,3.205NM,0NM,0NM,
155806,3.117NM,3.046NM,2.943NM,3.121NM,3.085NM,3.148NM,3.199NM,3.199NM,0NM,0NM,
155824,3.086NM,3.039NM,2.92NM,3.033NM,3.088NM,3.146NM,3.157NM,3.172NM,0NM,0NM,
155845,3.098NM,3.107NM,2.927NM,3.109NM,3.088NM,3.209NM,3.209NM,3.192NM,0NM,0NM,
155904,3.107NM,3.109NM,2.956NM,3.069NM,3.073NM,3.163NM,3.272NM,3.222NM,0NM,0NM,
155922,3.111NM,3.096NM,2.95NM,3.109NM,3.102NM,3.121NM,3.207NM,3.174NM,0NM,0NM,
155942,3.081NM,3.039NM,2.903NM,3.092NM,3.064NM,3.153NM,3.251NM,3.172NM,0NM,0NM,
160000,3.098NM,3.06NM,2.916NM,3.086NM,3.085NM,3.26NM,3.188NM,3.155NM,0NM,0NM,
160020,3.071NM,3.071NM,2.901NM,3.1NM,3.111NM,3.249NM,3.215NM,3.194NM,0NM,0NM,
160039,3.088NM,3.062NM,2.944NM,3.086NM,3.086NM,3.228NM,3.159NM,3.216NM,0NM,0NM,
160057,3.09NM,3.104NM,2.941NM,3.075NM,3.083NM,3.176NM,3.203NM,3.151NM,0NM,0NM,
160117,3.127NM,3.127NM,2.91NM,3.123NM,3.05NM,3.266NM,3.153NM,3.188NM,0NM,0NM,
160136,3.06NM,3.094NM,2.922NM,3.111NM,3.085NM,3.129NM,3.216NM,3.19NM,0NM,0NM,
160156,3.138NM,3.085NM,2.995NM,3.083NM,3.096NM,3.174NM,3.167NM,3.182NM,0NM,0NM,
160215,3.106NM,3.096NM,2.925NM,3.085NM,3.109NM,3.239NM,3.243NM,3.218NM,0NM,0NM,
160234,3.067NM,3.094NM,2.958NM,3.113NM,3.054NM,3.172NM,3.188NM,3.165NM,0NM,0NM,
160253,3.132NM,3.119NM,2.976NM,3.09NM,3.071NM,3.226NM,3.163NM,3.18NM,0NM,0NM,
160313,3.081NM,3.06NM,2.885NM,3.104NM,3.079NM,3.216NM,3.186NM,3.169NM,0NM,0NM,
160332,3.09NM,3.073NM,2.943NM,3.044NM,3.085NM,3.172NM,3.119NM,3.192NM,0NM,0NM,
160352,3.092NM,3.073NM,2.962NM,3.056NM,3.083NM,3.167NM,3.226NM,3.169NM,0NM,0NM,
160411,3.09NM,3.117NM,2.915NM,3.09NM,3.081NM,3.188NM,3.18NM,3.216NM,0NM,0NM,
160435,3.134NM,3.138NM,2.948NM,3.079NM,3.065NM,3.176NM,3.178NM,3.161NM,0NM,0NM,
160454,3.077NM,3.086NM,2.936NM,3.109NM,3.107NM,3.138NM,3.176NM,3.171NM,0NM,0NM,
160514,3.109NM,3.054NM,2.922NM,3.046NM,3.127NM,3.136NM,3.184NM,3.194NM,0NM,0NM,
160535,3.075NM,3.121NM,2.932NM,3.064NM,3.077NM,3.205NM,3.13NM,3.203NM,0NM,0NM,
160601,3.106NM,3.064NM,2.923NM,3.104NM,0NM,3.209NM,3.151NM,3.192NM,0NM,0NM,
160629,3.113NM,3.079NM,2.953NM,3.088NM,3.069NM,3.138NM,3.127NM,3.215NM,0NM,0NM,
160732,3.098NM,3.132NM,2.941NM,3.083NM,3.071NM,3.182NM,3.148NM,3.194NM,0NM,0NM,
160806,3.065NM,3.071NM,2.929NM,3.085NM,3.132NM,3.153NM,3.192NM,3.171NM,0NM,0NM,
160835,3.088NM,3.065NM,2.962NM,3.033NM,3.127NM,3.199NM,3.172NM,3.159NM,0NM,0NM,
160855,3.106NM,3.071NM,2.927NM,3.065NM,3.129NM,3.178NM,3.182NM,3.207NM,0NM,0NM,
160913,3.081NM,3.069NM,2.936NM,3.077NM,3.119NM,3.15NM,3.148NM,3.19NM,0NM,0NM,
160933,3.151NM,3.06NM,2.944NM,3.069NM,3.077NM,3.161NM,3.171NM,3.207NM,0NM,0NM,
161001,3.117NM,3.067NM,2.996NM,3.123NM,3.088NM,3.178NM,3.171NM,3.247NM,0NM,0NM,
161020,3.075NM,3.065NM,2.92NM,3.083NM,3.025NM,3.222NM,3.19NM,3.186NM,0NM,0NM,
161043,3.09NM,3.102NM,2.923NM,3.064NM,3.113NM,3.232NM,3.23NM,3.211NM,0NM,0NM,
161105,3.1NM,3.023NM,2.944NM,3.06NM,3.077NM,3.243NM,3.249NM,3.15NM,0NM,0NM,
161138,3.079NM,3.096NM,2.929NM,3.073NM,3.113NM,3.184NM,3.157NM,3.184NM,0NM,0NM,
161157,3.104NM,3.088NM,2.977NM,3.106NM,3.159NM,3.236NM,3.205NM,3.213NM,0NM,0NM,
161229,3.086NM,3.029NM,2.944NM,3.094NM,3.109NM,3.169NM,3.211NM,3.146NM,0NM,0NM,
161251,3.071NM,3.012NM,2.956NM,3.083NM,3.058NM,3.237NM,3.241NM,3.203NM,0NM,0NM,
161314,3.073NM,3.075NM,2.932NM,3.134NM,3.098NM,3.13NM,3.201NM,3.165NM,0NM,0NM,
161335,3.113NM,3.062NM,2.887NM,3.109NM,3.107NM,3.178NM,3.211NM,3.184NM,0NM,0NM,
161354,3.073NM,3.075NM,2.953NM,3.054NM,3.09NM,3.215NM,3.249NM,3.228NM,0NM,0NM,
161430,0NM,3.092NM,2.96NM,3.073NM,3.077NM,3.247NM,3.125NM,3.153NM,0NM,0NM,
161457,3.111NM,3.052NM,2.984NM,3.109NM,3.098NM,3.245NM,3.205NM,3.195NM,0NM,0NM,
161517,3.104NM,3.054NM,2.941NM,3.09NM,3.052NM,3.18NM,3.211NM,3.19NM,0NM,0NM,
161535,3.065NM,3.094NM,2.937NM,3.081NM,3.077NM,3.213NM,3.192NM,3.188NM,0NM,0NM,
161605,3.071NM,3.117NM,2.91NM,3.094NM,3.169NM,3.15NM,3.195NM,3.178NM,0NM,0NM,
161624,3.077NM,3.123NM,2.916NM,3.073NM,3.117NM,3.161NM,3.184NM,3.178NM,0NM,0NM,
161642,3.121NM,3.136NM,2.903NM,3.039NM,3.058NM,3.148NM,3.172NM,3.186NM,0NM,0NM,
161701,3.086NM,3.067NM,2.915NM,3.071NM,3.092NM,3.216NM,3.192NM,3.201NM,0NM,0NM,
161732,3.079NM,3.05NM,2.901NM,3.044NM,3.056NM,3.148NM,3.213NM,3.151NM,0NM,0NM,
161809,3.094NM,3.1NM,2.892NM,3.075NM,3.044NM,3.213NM,3.182NM,3.184NM,0NM,0NM,
161828,3.088NM,3.062NM,2.936NM,3.094NM,3.142NM,3.184NM,3.192NM,3.228NM,0NM,0NM,
161847,3.086NM,3.098NM,2.962NM,3.098NM,3.075NM,3.182NM,3.237NM,3.216NM,0NM,0NM,
162523,0NM,0NM,2.911NM,3.094NM,3.136NM,3.138NM,0NM,0NM,0NM,0NM,
182421,3.069NM,3.079NM,2.977NM,3.065NM,3.065NM,3.148NM,3.251NM,3.157NM,0NM,0NM,
182517,3.052NM,3.083NM,2.916NM,3.048NM,3.067NM,3.182NM,3.161NM,3.197NM,0NM,0NM,
182549,3.079NM,3.054NM,2.918NM,3.083NM,3.067NM,3.205NM,3.192NM,3.169NM,0NM,0NM,
182614,3.119NM,3.056NM,2.965NM,3.109NM,3.075NM,3.201NM,3.255NM,3.18NM,0NM,0NM,
182648,3.098NM,3.109NM,2.941NM,3.096NM,3.109NM,3.169NM,3.22NM,3.19NM,0NM,0NM,
183543,3.081NM,3.092NM,2.93NM,0NM,3.062NM,3.15NM,3.237NM,3.178NM,0NM,0NM,
183600,3.109NM,3.111NM,2.979NM,3.127NM,3.058NM,3.157NM,3.241NM,3.205NM,0NM,0NM,
183709,3.107NM,3.05NM,2.951NM,3.119NM,3.111NM,3.194NM,3.192NM,3.188NM,0NM,0NM,
183746,3.106NM,3.065NM,2.963NM,3.125NM,3.06NM,3.129NM,3.144NM,3.167NM,0NM,0NM,
183807,3.062NM,3.05NM,2.901NM,3.09NM,3.077NM,3.153NM,3.159NM,3.178NM,0NM,0NM,
183834,3.056NM,3.086NM,2.943NM,3.09NM,3.121NM,3.218NM,3.249NM,3.169NM,0NM,0NM,
183857,3.098NM,3.062NM,2.948NM,3.111NM,3.1NM,3.253NM,3.203NM,3.178NM,0NM,0NM,
183927,3.064NM,3.043NM,2.899NM,3.046NM,3.121NM,3.186NM,3.216NM,3.167NM,0NM,0NM,
184003,3.086NM,3.13NM,2.929NM,3.052NM,3.077NM,3.155NM,3.174NM,3.172NM,0NM,0NM,
