時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
184243,3.054NM,3.044NM,2.89NM,3.064NM,3.035NM,3.129NM,3.194NM,3.136NM,0NM,0NM,
184322,0NM,3.016NM,2.963NM,3.02NM,3.05NM,0NM,3.195NM,3.109NM,0NM,0NM,
184450,3.044NM,3.071NM,2.896NM,2.976NM,3.004NM,3.182NM,3.088NM,3.129NM,0NM,0NM,
184531,3.056NM,3.023NM,2.887NM,3.002NM,3.044NM,3.159NM,3.14NM,3.171NM,0NM,0NM,
184613,3.09NM,3.043NM,2.885NM,3.027NM,3.054NM,3.111NM,3.199NM,3.153NM,0NM,0NM,
184642,3.052NM,3.048NM,2.96NM,3.018NM,3NM,3.165NM,3.134NM,3.161NM,0NM,0NM,
184728,3.05NM,3.033NM,2.897NM,3.031NM,3.033NM,3.169NM,3.136NM,3.125NM,0NM,0NM,
184805,3.067NM,3.054NM,2.946NM,3.027NM,3.025NM,3.19NM,3.14NM,3.125NM,0NM,0NM,
184909,3.01NM,3.029NM,2.929NM,3.065NM,3.046NM,3.134NM,3.134NM,3.157NM,0NM,0NM,
184943,3.008NM,3.018NM,2.908NM,3.05NM,3.025NM,3.213NM,3.138NM,3.148NM,0NM,0NM,
190055,3.027NM,3.033NM,2.915NM,3.077NM,3.05NM,3.155NM,3.159NM,3.142NM,0NM,0NM,
190124,3.043NM,3.05NM,2.965NM,3.046NM,3.043NM,3.159NM,3.161NM,3.138NM,0NM,0NM,
190208,3.052NM,3.029NM,2.916NM,3.058NM,3.09NM,3.163NM,3.125NM,3.111NM,0NM,0NM,
190243,3.027NM,3.041NM,2.93NM,3.039NM,3.058NM,3.218NM,3.159NM,3.151NM,0NM,0NM,
190405,3.088NM,3.062NM,2.939NM,3.056NM,3.067NM,3.146NM,3.157NM,3.186NM,0NM,0NM,
190430,3.044NM,3.064NM,2.922NM,3.012NM,3.05NM,3.207NM,3.127NM,3.14NM,0NM,0NM,
190549,3.037NM,3.048NM,2.92NM,3.05NM,3.043NM,3.144NM,3.132NM,3.138NM,0NM,0NM,
190620,3.037NM,3.025NM,2.937NM,3.043NM,3.043NM,3.148NM,3.186NM,3.14NM,0NM,0NM,
190844,3.037NM,3.048NM,2.941NM,3.041NM,3.052NM,3.169NM,3.188NM,3.142NM,0NM,0NM,
191016,0NM,3.037NM,2.89NM,3.041NM,3.044NM,3.186NM,3.106NM,3.155NM,0NM,0NM,
191052,0.002NM,3.029NM,2.955NM,3.069NM,3.109NM,3.18NM,3.172NM,3.127NM,0NM,0NM,
191146,3.046NM,3.037NM,2.977NM,3.02NM,3.004NM,3.157NM,3.148NM,3.125NM,0NM,0NM,
191212,3.044NM,3.05NM,2.916NM,3.054NM,3.052NM,3.142NM,3.138NM,3.115NM,0NM,0NM,
191733,3.092NM,3.056NM,2.885NM,3.052NM,3.046NM,3.172NM,0NM,3.132NM,0NM,0NM,
191813,3.096NM,3.052NM,2.962NM,3.004NM,3.06NM,3.151NM,3.125NM,3.157NM,0NM,0NM,
191834,3.09NM,3.012NM,2.923NM,3.025NM,3.023NM,3.188NM,3.15NM,3.178NM,0NM,0NM,
191930,3.021NM,3.071NM,2.953NM,3.065NM,3.043NM,3.142NM,3.151NM,3.14NM,0NM,0NM,
192012,3.016NM,3.016NM,2.937NM,3.062NM,3.056NM,3.213NM,3.117NM,3.125NM,0NM,0NM,
192041,3.041NM,3.037NM,2.889NM,3.044NM,3.043NM,3.151NM,3.176NM,3.167NM,0NM,0NM,
192159,3.054NM,3.021NM,2.913NM,3.002NM,3.058NM,3.184NM,3.132NM,3.144NM,0NM,0NM,
192229,3.071NM,3.039NM,2.99NM,3.052NM,3.058NM,3.169NM,3.161NM,3.15NM,0NM,0NM,
192300,3.043NM,3.014NM,2.932NM,2.999NM,3.073NM,3.067NM,3.123NM,3.109NM,0NM,0NM,
192357,3.037NM,3.023NM,2.969NM,3.041NM,3.035NM,3.155NM,3.079NM,3.136NM,0NM,0NM,
192429,3.052NM,3.035NM,2.967NM,3.064NM,3.025NM,3.157NM,3.132NM,3.121NM,0NM,0NM,
192501,3.081NM,3.025NM,2.951NM,3.025NM,2.993NM,3.127NM,3.1NM,3.182NM,0NM,0NM,
192553,3.029NM,3.023NM,2.932NM,3.085NM,3.062NM,3.176NM,3.142NM,3.142NM,0NM,0NM,
192622,3.058NM,3.043NM,2.983NM,3.004NM,3.039NM,3.172NM,3.077NM,3.127NM,0NM,0NM,
194111,3.081NM,3.016NM,2.943NM,3.062NM,3.05NM,3.134NM,3.18NM,3.165NM,0NM,0NM,
194146,3.037NM,2.989NM,2.929NM,3.033NM,3.002NM,3.086NM,3.092NM,3.111NM,0NM,0NM,
194214,3.033NM,3.016NM,2.988NM,3.064NM,3.083NM,3.163NM,3.163NM,3.151NM,0NM,0NM,
194320,3.046NM,3.039NM,2.906NM,3.008NM,3.062NM,3.113NM,3.127NM,3.113NM,0NM,0NM,
194359,3.016NM,3.048NM,2.958NM,3.012NM,3.043NM,3.127NM,3.13NM,3.13NM,0NM,0NM,
194514,3.027NM,3.065NM,2.932NM,3.02NM,3.06NM,3.119NM,3.205NM,3.138NM,0NM,0NM,
194544,3.052NM,3.067NM,2.922NM,3.056NM,3.033NM,3.129NM,3.151NM,3.142NM,0NM,0NM,
194642,3.073NM,3.062NM,2.934NM,3.067NM,2.991NM,3.176NM,3.167NM,3.127NM,0NM,0NM,
194714,3.079NM,3.016NM,2.962NM,3.016NM,3.02NM,3.148NM,3.136NM,3.119NM,0NM,0NM,
194828,3.064NM,3.008NM,2.932NM,3.031NM,3.111NM,3.123NM,3.1NM,3.136NM,0NM,0NM,
194904,3.01NM,3.052NM,2.946NM,3.01NM,3.01NM,3.167NM,3.184NM,3.121NM,0NM,0NM,
194935,3.035NM,3.012NM,2.951NM,3.025NM,3.092NM,3.153NM,3.096NM,3.157NM,0NM,0NM,
195008,3.043NM,3.008NM,2.908NM,3.023NM,3.035NM,3.075NM,3.192NM,3.14NM,0NM,0NM,
195107,3.016NM,3.018NM,2.908NM,3.046NM,3.081NM,3.174NM,3.205NM,3.13NM,0NM,0NM,
195138,3.081NM,3.035NM,2.937NM,3.071NM,3.037NM,3.15NM,3.148NM,3.107NM,0NM,0NM,
195326,3.073NM,2.995NM,2.906NM,3.014NM,3.065NM,3.113NM,3.115NM,3.127NM,0NM,0NM,
195403,3.021NM,3.044NM,2.92NM,3.033NM,2.997NM,3.136NM,3.094NM,3.157NM,0NM,0NM,
195439,3.029NM,3NM,2.932NM,3.044NM,3.012NM,3.155NM,3.132NM,3.153NM,0NM,0NM,
195529,3.081NM,3.002NM,2.903NM,3.05NM,2.995NM,3.127NM,3.083NM,3.157NM,0NM,0NM,
195549,3.043NM,3.031NM,2.941NM,3.046NM,3.035NM,3.111NM,3.098NM,3.119NM,0NM,0NM,
195628,3.033NM,3.041NM,2.903NM,3.035NM,3.052NM,3.123NM,3.188NM,3.178NM,0NM,0NM,
195705,3.05NM,3.035NM,2.937NM,3.012NM,3.083NM,3.071NM,3.1NM,3.129NM,0NM,0NM,
195733,3.075NM,3.016NM,2.958NM,3.071NM,3.002NM,3.165NM,3.151NM,3.157NM,0NM,0NM,
195758,3.052NM,3.044NM,2.916NM,3.067NM,3.031NM,3.186NM,3.186NM,3.153NM,0NM,0NM,
195827,3.05NM,3.064NM,2.922NM,3.058NM,3.073NM,3.106NM,3.13NM,3.151NM,0NM,0NM,
195903,3.048NM,3.037NM,2.958NM,3.023NM,3.077NM,3.197NM,3.18NM,3.176NM,0NM,0NM,
195945,3.02NM,3.027NM,2.948NM,3.075NM,3.05NM,3.182NM,3.171NM,3.14NM,0NM,0NM,
200003,3.025NM,3.033NM,2.95NM,3.071NM,3.046NM,3.146NM,3.104NM,3.171NM,0NM,0NM,
200036,3.056NM,3.046NM,2.955NM,3.048NM,3.021NM,3.151NM,3.157NM,3.172NM,0NM,0NM,
200122,3.046NM,3.027NM,2.916NM,3.086NM,3.079NM,3.111NM,3.123NM,3.153NM,0NM,0NM,
200151,3.048NM,3.056NM,2.962NM,3.046NM,3.031NM,3.192NM,3.138NM,3.127NM,0NM,0NM,
200223,3.037NM,3.06NM,2.89NM,3.048NM,3.05NM,3.211NM,3.15NM,3.161NM,0NM,0NM,
200324,3.029NM,3.069NM,2.96NM,3.039NM,3.041NM,3.211NM,3.13NM,3.161NM,0NM,0NM,
200343,3.073NM,3.029NM,2.936NM,3.012NM,3.02NM,3.085NM,3.113NM,3.121NM,0NM,0NM,
200415,3.043NM,3.058NM,2.946NM,3.018NM,3.041NM,3.119NM,3.107NM,3.102NM,0NM,0NM,
200435,3.037NM,3.081NM,2.932NM,2.983NM,3.056NM,3.113NM,3.125NM,3.109NM,0NM,0NM,
200456,3.035NM,3.041NM,2.939NM,3.033NM,3.016NM,3.117NM,3.138NM,3.13NM,0NM,0NM,
200534,3.044NM,3.092NM,2.986NM,3.043NM,3.023NM,3.144NM,3.136NM,3.132NM,0NM,0NM,
200616,3.052NM,3.031NM,2.941NM,3.056NM,3.044NM,3.197NM,3.106NM,3.115NM,0NM,0NM,
200634,3.048NM,3.046NM,2.904NM,3.046NM,3.083NM,3.184NM,3.176NM,3.171NM,0NM,0NM,
200657,3.004NM,3.052NM,2.963NM,3.018NM,3.05NM,3.138NM,3.098NM,3.165NM,0NM,0NM,
200724,3.05NM,3.094NM,2.927NM,3.081NM,3.064NM,3.13NM,3.199NM,3.138NM,0NM,0NM,
200752,3NM,3.073NM,2.958NM,3.067NM,3.041NM,3.134NM,3.104NM,3.178NM,0NM,0NM,
200826,3.077NM,3.008NM,2.915NM,3.077NM,3.058NM,3.171NM,3.069NM,3.132NM,0NM,0NM,
200851,3.031NM,3.058NM,2.953NM,3.048NM,3.025NM,3.159NM,3.142NM,3.171NM,0NM,0NM,
200923,3.046NM,3.05NM,2.965NM,3.018NM,3.02NM,3.129NM,3.151NM,3.115NM,0NM,0NM,
200952,3.06NM,3.002NM,2.981NM,3.041NM,3.081NM,3.184NM,3.146NM,3.155NM,0NM,0NM,
201032,3.06NM,3.023NM,2.894NM,3NM,3.025NM,3.14NM,3.073NM,3.151NM,0NM,0NM,
201102,3.056NM,3.033NM,2.911NM,3.043NM,3.002NM,3.134NM,3.113NM,3.13NM,0NM,0NM,
201200,3.031NM,3.062NM,2.92NM,3.044NM,3.035NM,3.171NM,3.151NM,3.14NM,0NM,0NM,
201228,3.033NM,3.035NM,2.937NM,3.079NM,3.069NM,3.165NM,3.144NM,3.174NM,0NM,0NM,
