時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
175803,3.058NM,3.085NM,2.948NM,3.048NM,3.069NM,3.236NM,3.182NM,3.153NM,0NM,0NM,
175822,3.085NM,3.021NM,2.951NM,3.129NM,3.014NM,3.211NM,3.236NM,3.174NM,0NM,0NM,
183709,3.127NM,3.088NM,2.901NM,3.134NM,3.062NM,3.155NM,0NM,3.19NM,0NM,0NM,
183729,3.092NM,3.043NM,2.889NM,3.09NM,3.077NM,3.241NM,3.197NM,3.192NM,0NM,0NM,
183748,3.029NM,3.052NM,2.918NM,3.046NM,3.092NM,3.125NM,3.27NM,3.165NM,0NM,0NM,
183816,3.107NM,3.125NM,2.948NM,3.079NM,3.056NM,3.258NM,3.201NM,3.169NM,0NM,0NM,
183835,3.065NM,3.1NM,2.915NM,3.088NM,3.073NM,3.224NM,3.188NM,3.174NM,0NM,0NM,
183853,3.088NM,3.088NM,2.939NM,3.144NM,3.064NM,3.203NM,3.211NM,3.155NM,0NM,0NM,
183923,3.111NM,3.092NM,2.97NM,3.071NM,3.085NM,3.15NM,3.176NM,3.213NM,0NM,0NM,
184019,3.071NM,3.098NM,2.927NM,2.993NM,3.09NM,3.129NM,3.232NM,3.18NM,0NM,0NM,
184059,3.083NM,3.048NM,2.903NM,3.119NM,3.127NM,3.251NM,3.176NM,3.194NM,0NM,0NM,
184118,3.096NM,3.096NM,2.882NM,3.125NM,3.15NM,3.184NM,3.165NM,3.224NM,0NM,0NM,
184137,3.111NM,3.039NM,2.93NM,3.13NM,3.121NM,3.146NM,3.184NM,3.178NM,0NM,0NM,
184210,3.098NM,3.075NM,2.962NM,3.075NM,3.13NM,3.15NM,3.161NM,3.211NM,0NM,0NM,
184238,3.083NM,3.086NM,2.929NM,3.083NM,3.058NM,3.178NM,3.218NM,3.197NM,0NM,0NM,
184302,3.073NM,3.096NM,2.901NM,3.088NM,3.13NM,3.157NM,3.194NM,3.213NM,0NM,0NM,
185016,3.107NM,3.062NM,2.936NM,3.062NM,3.096NM,3.176NM,3.205NM,3.195NM,0NM,0NM,
185029,3.065NM,3.05NM,2.889NM,3.027NM,3.106NM,3.121NM,3.182NM,3.165NM,0NM,0NM,
185100,3.062NM,3.081NM,2.899NM,3.083NM,3.165NM,3.197NM,3.171NM,3.178NM,0NM,0NM,
185121,3.096NM,3.05NM,2.89NM,3.046NM,3.142NM,3.144NM,3.213NM,3.182NM,0NM,0NM,
185152,3.107NM,3.065NM,2.915NM,3.102NM,3.054NM,3.184NM,3.125NM,3.161NM,0NM,0NM,
185232,3.096NM,3.119NM,3.007NM,3.106NM,3.037NM,3.215NM,3.257NM,3.167NM,0NM,0NM,
185302,3.065NM,3.096NM,2.939NM,3.1NM,3.067NM,3.161NM,3.209NM,3.178NM,0NM,0NM,
185335,3.111NM,3.111NM,2.946NM,3.113NM,3.104NM,3.236NM,3.174NM,3.192NM,0NM,0NM,
185549,3.065NM,3.05NM,2.944NM,3.132NM,3.132NM,3.222NM,3.209NM,3.207NM,0NM,0NM,
185611,3.117NM,3.071NM,2.93NM,3.121NM,3.132NM,3.213NM,3.262NM,3.182NM,0NM,0NM,
185642,3.075NM,3.1NM,2.864NM,3.121NM,3.069NM,3.253NM,3.209NM,3.199NM,0NM,0NM,
185716,3.107NM,3.065NM,2.927NM,3.096NM,3.111NM,3.195NM,3.201NM,3.197NM,0NM,0NM,
185741,3.09NM,3.115NM,2.915NM,3.071NM,3.138NM,3.174NM,3.167NM,3.19NM,0NM,0NM,
185810,3.107NM,3.048NM,2.941NM,3.109NM,3.107NM,3.222NM,3.186NM,3.172NM,0NM,0NM,
185856,3.079NM,3.044NM,2.932NM,3.085NM,3.085NM,3.258NM,3.234NM,3.18NM,0NM,0NM,
185924,3.102NM,3.065NM,2.911NM,3.064NM,3.161NM,3.216NM,3.215NM,3.194NM,0NM,0NM,
185946,3.064NM,3.065NM,2.864NM,3.098NM,3.138NM,3.211NM,3.222NM,3.155NM,0NM,0NM,
190016,3.129NM,3.096NM,2.911NM,3.052NM,3.027NM,3.188NM,3.167NM,3.207NM,0NM,0NM,
190044,3.02NM,3.048NM,2.908NM,3.125NM,3.134NM,3.18NM,3.26NM,3.182NM,0NM,0NM,
190115,3.069NM,3.071NM,2.899NM,3.069NM,3.125NM,3.171NM,3.109NM,3.209NM,0NM,0NM,
190939,3.062NM,3.069NM,2.969NM,3.06NM,3.048NM,3.134NM,3.125NM,3.155NM,0NM,0NM,
191227,3.064NM,3.05NM,2.939NM,0NM,3.134NM,3.236NM,3.247NM,3.207NM,0NM,0NM,
191244,3.077NM,3.064NM,2.962NM,3.065NM,3.083NM,3.205NM,3.159NM,3.19NM,0NM,0NM,
191315,3.115NM,3.088NM,2.944NM,3.065NM,3.115NM,3.211NM,3.169NM,3.23NM,0NM,0NM,
191344,3.083NM,3.067NM,2.923NM,3.05NM,3.062NM,3.264NM,3.176NM,3.213NM,0NM,0NM,
191413,3.088NM,3.069NM,2.927NM,3.06NM,3.094NM,0NM,3.146NM,3.163NM,0NM,0NM,
191448,3.092NM,3.094NM,2.92NM,3.073NM,3.067NM,3.182NM,3.241NM,3.195NM,0NM,0NM,
191516,3.044NM,3.062NM,2.913NM,3.044NM,3.111NM,3.144NM,3.222NM,3.184NM,0NM,0NM,
191922,3.1NM,3.121NM,2.955NM,3.077NM,3.092NM,3.209NM,3.159NM,3.176NM,0NM,0NM,
191940,3.085NM,3.077NM,2.93NM,3.111NM,3.035NM,3.186NM,3.243NM,3.138NM,0NM,0NM,
192000,3.094NM,3.039NM,2.911NM,3.09NM,3.088NM,3.157NM,3.236NM,3.165NM,0NM,0NM,
192017,3.079NM,3.104NM,2.904NM,3.088NM,3.069NM,3.241NM,3.153NM,3.18NM,0NM,0NM,
192040,3.052NM,3.094NM,2.901NM,3.088NM,3.071NM,3.194NM,3.234NM,3.203NM,0NM,0NM,
192059,3.081NM,3.048NM,2.896NM,3.111NM,3.098NM,3.197NM,3.165NM,3.174NM,0NM,0NM,
192119,3.142NM,3.043NM,0NM,3.05NM,3.09NM,3.258NM,3.218NM,3.167NM,0NM,0NM,
194032,3.079NM,3.083NM,2.932NM,3.109NM,3.085NM,3.165NM,3.172NM,3.228NM,0NM,0NM,
194805,3.136NM,3.085NM,2.911NM,3.064NM,3.058NM,3.136NM,3.151NM,3.165NM,0NM,0NM,
194858,3.067NM,3.052NM,2.918NM,3.09NM,3.06NM,3.211NM,3.272NM,3.194NM,0NM,0NM,
194932,3.136NM,3.09NM,2.995NM,3.102NM,3.094NM,3.15NM,3.213NM,3.201NM,0NM,0NM,
194956,3.062NM,3.094NM,2.871NM,3.132NM,3.09NM,3.224NM,3.207NM,3.203NM,0NM,0NM,
195017,3.065NM,3.079NM,2.932NM,3.079NM,3.092NM,3.194NM,3.226NM,3.155NM,0NM,0NM,
195116,3.075NM,3.041NM,2.953NM,3.018NM,3.065NM,3.15NM,3.186NM,3.192NM,0NM,0NM,
195142,3.041NM,3.086NM,2.922NM,3.094NM,3.069NM,3.27NM,3.188NM,3.207NM,0NM,0NM,
195208,3.121NM,3.062NM,3.003NM,3.065NM,3.067NM,3.245NM,3.182NM,3.157NM,0NM,0NM,
195238,3.064NM,3.062NM,2.941NM,3.092NM,3.083NM,3.138NM,3.18NM,3.211NM,0NM,0NM,
195306,3.065NM,3.044NM,2.969NM,3.064NM,3.077NM,3.178NM,3.201NM,3.207NM,0NM,0NM,
195409,3.09NM,3.117NM,2.904NM,3.119NM,3.088NM,3.195NM,3.249NM,3.132NM,0NM,0NM,
195430,3.104NM,3.048NM,2.875NM,3.086NM,3.067NM,3.207NM,3.136NM,3.201NM,0NM,0NM,
195452,3.083NM,3.065NM,2.941NM,3.035NM,3.104NM,3.186NM,3.194NM,3.172NM,0NM,0NM,
195518,3.083NM,3.067NM,2.91NM,3.109NM,3.058NM,3.174NM,3.167NM,3.184NM,0NM,0NM,
195539,3.064NM,3.098NM,2.937NM,3.043NM,3.088NM,3.161NM,3.222NM,3.136NM,0NM,0NM,
200143,3.106NM,3.107NM,2.87NM,3.052NM,3.153NM,3.215NM,3.247NM,3.205NM,0NM,0NM,
200211,3.023NM,3.052NM,2.932NM,3.088NM,3.094NM,3.22NM,3.169NM,3.171NM,0NM,0NM,
200235,3.048NM,3.125NM,2.946NM,3.05NM,3.073NM,3.188NM,3.172NM,3.176NM,0NM,0NM,
200256,3.058NM,0NM,0NM,3.088NM,3.058NM,3.228NM,3.249NM,3.161NM,0NM,0NM,
200346,3.115NM,3.065NM,2.906NM,3.115NM,3.088NM,3.167NM,3.213NM,3.159NM,0NM,0NM,
200410,3.062NM,3.06NM,2.958NM,3.148NM,3.05NM,3.163NM,3.155NM,3.199NM,0NM,0NM,
200428,3.115NM,3.065NM,2.977NM,3.069NM,3.121NM,3.174NM,3.22NM,3.174NM,0NM,0NM,
200456,3.142NM,3.104NM,2.934NM,3.041NM,3.13NM,3.192NM,3.26NM,3.155NM,0NM,0NM,
