時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
090211,3.117NM,3.088NM,2.903NM,3.109NM,3.06NM,3.182NM,3.178NM,3.172NM,0NM,0NM,
090252,3.056NM,3.077NM,2.894NM,3.127NM,3.086NM,3.224NM,3.199NM,3.155NM,0NM,0NM,
090509,3.062NM,3.079NM,2.897NM,3.1NM,3.083NM,3.129NM,3.161NM,3.165NM,0NM,0NM,
090538,3.092NM,3.075NM,2.883NM,3.123NM,3.109NM,3.243NM,3.138NM,3.169NM,0NM,0NM,
090608,3.064NM,3.109NM,2.864NM,3.065NM,3.134NM,3.163NM,3.215NM,3.172NM,0NM,0NM,
090632,3.119NM,3.1NM,2.911NM,3.106NM,3.104NM,3.201NM,3.142NM,3.184NM,0NM,0NM,
090656,3.115NM,3.081NM,2.948NM,3.035NM,3.062NM,3.18NM,3.19NM,3.18NM,0NM,0NM,
090912,3.094NM,3.075NM,2.903NM,3.109NM,3.106NM,3.203NM,3.188NM,3.138NM,0NM,0NM,
091050,3.083NM,3.083NM,2.929NM,3.085NM,3.044NM,3.119NM,3.169NM,3.199NM,0NM,0NM,
091116,3.094NM,3.104NM,2.911NM,3.052NM,3.075NM,3.174NM,3.207NM,3.186NM,0NM,0NM,
091230,3.062NM,3.065NM,2.883NM,3.083NM,3.129NM,3.14NM,3.201NM,3.159NM,0NM,0NM,
091535,0.002NM,3.052NM,2.897NM,3.077NM,3.092NM,3.182NM,3.138NM,3.142NM,0NM,0NM,
091714,3.06NM,3.05NM,2.88NM,3.113NM,3.09NM,3.18NM,3.176NM,3.167NM,0NM,0NM,
091952,3.064NM,3.092NM,2.918NM,3.075NM,3.052NM,3.134NM,3.15NM,3.194NM,0NM,0NM,
092107,3.092NM,3.058NM,2.904NM,3.085NM,3.077NM,3.201NM,3.155NM,3.182NM,0NM,0NM,
092248,3.129NM,3.138NM,2.981NM,3.079NM,3.111NM,3.215NM,3.169NM,3.205NM,0NM,0NM,
092314,3.153NM,3.073NM,2.925NM,3.05NM,3.106NM,3.172NM,3.203NM,3.159NM,0NM,0NM,
092448,3.073NM,3.033NM,2.913NM,3.109NM,3.062NM,3.159NM,3.163NM,3.186NM,0NM,0NM,
092522,3.075NM,3.067NM,2.948NM,3.111NM,3.075NM,3.224NM,3.151NM,3.22NM,0NM,0NM,
092544,3.079NM,3.056NM,2.896NM,3.125NM,3.062NM,3.148NM,3.184NM,3.182NM,0NM,0NM,
092603,3.073NM,3.129NM,2.892NM,3.109NM,3.146NM,3.182NM,3.205NM,3.226NM,0NM,0NM,
092629,3.109NM,3.077NM,2.876NM,3.069NM,3.071NM,3.22NM,3.195NM,3.197NM,0NM,0NM,
092658,3.039NM,3.109NM,2.903NM,3.054NM,3.027NM,3.201NM,3.151NM,3.159NM,0NM,0NM,
092726,0NM,3.071NM,2.927NM,3.06NM,3.083NM,0NM,3.174NM,3.195NM,0NM,0NM,
092754,3.106NM,3.052NM,2.936NM,3.096NM,3.09NM,3.26NM,3.159NM,3.215NM,0NM,0NM,
092857,3.081NM,3.102NM,2.979NM,3.107NM,3.148NM,3.207NM,3.251NM,3.19NM,0NM,0NM,
092927,3.033NM,3.071NM,2.927NM,3.121NM,3.064NM,3.236NM,3.211NM,3.136NM,0NM,0NM,
093002,3.106NM,3.058NM,2.906NM,3.075NM,3.085NM,3.138NM,3.117NM,3.207NM,0NM,0NM,
093032,3.056NM,3.102NM,2.906NM,3.069NM,3.054NM,3.14NM,3.203NM,3.159NM,0NM,0NM,
093135,0.002NM,3.083NM,2.88NM,3.092NM,3.169NM,3.117NM,3.234NM,3.188NM,0NM,0NM,
093254,3.065NM,3.083NM,2.925NM,3.077NM,3.075NM,3.15NM,3.184NM,3.205NM,0NM,0NM,
093324,3.109NM,3.056NM,2.892NM,3.077NM,3.064NM,3.13NM,3.155NM,3.192NM,0NM,0NM,
093346,3.081NM,3.05NM,2.876NM,3.094NM,3.073NM,3.228NM,3.213NM,3.205NM,0NM,0NM,
093940,3.13NM,3.052NM,2.903NM,3.102NM,3.115NM,3.28NM,3.218NM,3.178NM,0NM,0NM,
094018,3.107NM,3.048NM,2.944NM,3.064NM,3.067NM,3.165NM,3.176NM,3.192NM,0NM,0NM,
094441,3.079NM,3.065NM,2.965NM,3.056NM,3.106NM,3.228NM,3.236NM,3.176NM,0NM,0NM,
094507,3.111NM,3.083NM,2.913NM,3.092NM,3.113NM,3.211NM,3.224NM,3.176NM,0NM,0NM,
094555,3.094NM,3.121NM,2.941NM,3.098NM,3.056NM,3.178NM,3.199NM,3.209NM,0NM,0NM,
094625,3.106NM,3.075NM,2.88NM,3.069NM,3.115NM,3.18NM,3.151NM,3.15NM,0NM,0NM,
094651,3.067NM,3.048NM,2.875NM,3.056NM,3.073NM,3.178NM,3.213NM,3.215NM,0NM,0NM,
094716,0.002NM,3.021NM,2.889NM,3.06NM,3.144NM,3.228NM,3.148NM,3.182NM,0NM,0NM,
094741,3.102NM,3.121NM,2.93NM,3.096NM,3.081NM,3.26NM,3.194NM,3.176NM,0NM,0NM,
094823,3.15NM,3.048NM,2.93NM,3.106NM,3.13NM,3.172NM,3.176NM,3.171NM,0NM,0NM,
094850,3.081NM,3.09NM,2.922NM,3.069NM,3.079NM,3.182NM,3.186NM,3.19NM,0NM,0NM,
094922,3.106NM,3.05NM,2.932NM,3.113NM,3.155NM,3.15NM,3.171NM,3.167NM,0NM,0NM,
094949,3.121NM,3.107NM,2.925NM,3.113NM,3.086NM,3.224NM,3.182NM,3.165NM,0NM,0NM,
095028,3.107NM,3.088NM,2.908NM,3.094NM,3.094NM,3.146NM,3.182NM,3.201NM,0NM,0NM,
095105,3.104NM,3.088NM,2.892NM,3.048NM,3.1NM,3.201NM,3.186NM,3.19NM,0NM,0NM,
095140,3.048NM,3.044NM,2.903NM,3.111NM,3.043NM,3.148NM,3.117NM,3.23NM,0NM,0NM,
095214,3.129NM,3.073NM,2.923NM,3.079NM,3.079NM,3.224NM,3.195NM,0NM,0NM,0NM,
095256,3.077NM,3.073NM,2.915NM,3.075NM,3.064NM,3.172NM,3.127NM,3.13NM,0NM,0NM,
095326,3.071NM,3.02NM,2.864NM,3.071NM,3.119NM,3.195NM,3.226NM,3.211NM,0NM,0NM,
095350,3.121NM,3.075NM,2.92NM,3.044NM,3.05NM,3.236NM,3.197NM,3.213NM,0NM,0NM,
101437,3.071NM,3.081NM,2.929NM,3.079NM,3.111NM,0NM,3.188NM,3.182NM,0NM,0NM,
101459,3.123NM,3.052NM,2.859NM,3.086NM,3.13NM,3.245NM,3.215NM,3.151NM,0NM,0NM,
101634,3.125NM,3.071NM,2.929NM,3.048NM,3.104NM,3.241NM,3.232NM,3.215NM,0NM,0NM,
101700,3.039NM,3.094NM,2.856NM,3.077NM,3.086NM,3.245NM,3.195NM,3.121NM,0NM,0NM,
101730,3.104NM,3.079NM,2.901NM,3.056NM,3.054NM,3.199NM,3.237NM,3.171NM,0NM,0NM,
101805,3.073NM,3.1NM,2.939NM,3.058NM,3.069NM,3.157NM,3.186NM,3.207NM,0NM,0NM,
101831,3.085NM,3.069NM,2.951NM,3.102NM,3.069NM,3.203NM,3.151NM,3.13NM,0NM,0NM,
101854,3.073NM,3.079NM,2.972NM,3.037NM,3.077NM,3.195NM,3.182NM,3.161NM,0NM,0NM,
101920,3.092NM,3.071NM,2.882NM,3.083NM,3.062NM,3.161NM,3.174NM,3.199NM,0NM,0NM,
102037,3.083NM,3.127NM,2.96NM,3.119NM,3.064NM,3.19NM,3.178NM,3.171NM,0NM,0NM,
102105,3.073NM,3.085NM,2.896NM,3.069NM,3.069NM,3.171NM,3.153NM,3.172NM,0NM,0NM,
102130,3.081NM,3.058NM,2.91NM,3.086NM,3.098NM,3.144NM,3.165NM,3.129NM,0NM,0NM,
102154,3.09NM,3.064NM,2.906NM,3.104NM,3.079NM,3.27NM,3.205NM,3.171NM,0NM,0NM,
102822,3.098NM,3.039NM,2.913NM,3.106NM,3.044NM,3.253NM,3.249NM,3.245NM,0NM,0NM,
102847,3.138NM,3.127NM,2.956NM,3.071NM,3.086NM,3.176NM,3.151NM,3.138NM,0NM,0NM,
102913,3.119NM,3.052NM,2.956NM,3.083NM,3.02NM,3.234NM,3.241NM,3.195NM,0NM,0NM,
102948,3.109NM,3.109NM,2.967NM,3.073NM,3.092NM,3.209NM,3.215NM,3.199NM,0NM,0NM,
103027,3.129NM,3.081NM,2.939NM,3.075NM,3.104NM,3.226NM,3.165NM,3.228NM,0NM,0NM,
104144,3.104NM,3.104NM,2.908NM,3.142NM,3.054NM,3.237NM,3.203NM,3.163NM,0NM,0NM,
104206,3.088NM,3.1NM,2.925NM,3.083NM,3.104NM,3.224NM,3.258NM,3.167NM,0NM,0NM,
104237,3.088NM,3.062NM,2.976NM,3.05NM,3.062NM,3.155NM,0NM,3.188NM,0NM,0NM,
104315,3.067NM,3.041NM,2.932NM,3.086NM,3.021NM,3.148NM,3.226NM,3.195NM,0NM,0NM,
104340,3.125NM,3.09NM,2.918NM,3.085NM,3.071NM,3.249NM,3.203NM,3.146NM,0NM,0NM,
104402,3.102NM,3.073NM,2.944NM,3.096NM,3.09NM,3.211NM,3.178NM,3.161NM,0NM,0NM,
104424,3.125NM,3.058NM,2.948NM,3.039NM,3.104NM,3.207NM,3.161NM,3.182NM,0NM,0NM,
104502,3.094NM,3.067NM,3NM,3.125NM,3.056NM,3.174NM,3.192NM,3.176NM,0NM,0NM,
104529,3.065NM,3.085NM,3.012NM,3.081NM,3.096NM,3.188NM,3.148NM,3.155NM,0NM,0NM,
104549,3.127NM,3.052NM,2.89NM,3.065NM,3.085NM,3.127NM,3.157NM,3.167NM,0NM,0NM,
104612,3.071NM,3.094NM,2.88NM,3.096NM,3.1NM,3.151NM,3.157NM,3.184NM,0NM,0NM,
104647,3.058NM,3.125NM,2.91NM,3.088NM,3.125NM,3.188NM,3.167NM,3.184NM,0NM,0NM,
104709,3.088NM,3.079NM,2.932NM,3.064NM,3.054NM,3.188NM,3.224NM,3.18NM,0NM,0NM,
104734,3.096NM,3.1NM,2.929NM,3.077NM,3.058NM,3.226NM,3.22NM,3.215NM,0NM,0NM,
104756,3.094NM,3.085NM,2.922NM,3.144NM,3.113NM,3.228NM,3.19NM,3.157NM,0NM,0NM,
104835,3.107NM,3.031NM,2.908NM,3.106NM,3.136NM,3.157NM,3.201NM,3.224NM,0NM,0NM,
104858,0.002NM,3.088NM,2.922NM,3.058NM,3.041NM,3.237NM,3.199NM,3.195NM,0NM,0NM,
104922,3.106NM,3.039NM,2.96NM,3.081NM,3.148NM,3.226NM,3.211NM,3.251NM,0NM,0NM,
104947,3.132NM,3.096NM,2.903NM,3.13NM,3.064NM,3.161NM,3.14NM,3.174NM,0NM,0NM,
105024,3.071NM,3.086NM,2.929NM,3.09NM,3.104NM,3.159NM,3.188NM,3.138NM,0NM,0NM,
105048,3.062NM,3.056NM,2.925NM,3.096NM,3.088NM,3.167NM,3.211NM,3.167NM,0NM,0NM,
105113,3.123NM,3.035NM,2.97NM,3.079NM,3.115NM,3.192NM,3.155NM,3.172NM,0NM,0NM,
105138,3.123NM,3.064NM,2.965NM,3.062NM,3.058NM,3.211NM,3.192NM,3.207NM,0NM,0NM,
105215,3.077NM,3.113NM,2.92NM,3.046NM,3.083NM,3.205NM,3.169NM,3.153NM,0NM,0NM,
105240,3.058NM,3.071NM,2.965NM,3.065NM,3.065NM,3.174NM,3.224NM,3.176NM,0NM,0NM,
105837,3.086NM,3.058NM,2.904NM,3.064NM,3.106NM,3.201NM,3.197NM,3.199NM,0NM,0NM,
105900,3.117NM,3.071NM,2.908NM,3.119NM,3.117NM,3.215NM,3.159NM,3.192NM,0NM,0NM,
105933,3.067NM,3.106NM,2.916NM,3.077NM,3.029NM,3.172NM,3.142NM,3.216NM,0NM,0NM,
105956,3.067NM,3.069NM,2.92NM,3.081NM,3.107NM,3.236NM,3.178NM,3.195NM,0NM,0NM,
110018,3.09NM,3.102NM,2.929NM,3.033NM,3.083NM,3.157NM,3.224NM,3.165NM,0NM,0NM,
110042,3.111NM,3.071NM,2.937NM,3.069NM,3.062NM,3.144NM,3.15NM,3.205NM,0NM,0NM,
110120,3.144NM,3.062NM,2.904NM,3.117NM,3.077NM,3.222NM,3.176NM,3.18NM,0NM,0NM,
110144,3.064NM,3.039NM,2.965NM,3.064NM,3.132NM,3.192NM,3.174NM,3.205NM,0NM,0NM,
110208,3.102NM,3.041NM,2.953NM,3.129NM,3.031NM,3.262NM,3.19NM,3.176NM,0NM,0NM,
110229,3.1NM,3.067NM,2.916NM,3.119NM,3.073NM,3.174NM,3.148NM,3.174NM,0NM,0NM,
110317,3.111NM,3.094NM,2.916NM,3.067NM,3.05NM,3.188NM,3.203NM,3.186NM,0NM,0NM,
110340,3.069NM,3.115NM,2.955NM,3.077NM,3.046NM,3.127NM,3.184NM,3.169NM,0NM,0NM,
110402,3.075NM,3.06NM,2.913NM,3.111NM,3.104NM,3.245NM,3.228NM,3.18NM,0NM,0NM,
110427,3.096NM,3.079NM,2.955NM,3.067NM,3.039NM,3.172NM,3.167NM,3.199NM,0NM,0NM,
110516,3.085NM,3.106NM,2.899NM,3.075NM,3.073NM,3.165NM,3.157NM,3.171NM,0NM,0NM,
110543,3.1NM,3.088NM,2.859NM,3.075NM,3.06NM,3.18NM,3.161NM,3.176NM,0NM,0NM,
110606,3.083NM,3.111NM,2.99NM,3.067NM,3.086NM,3.194NM,3.153NM,3.182NM,0NM,0NM,
110628,3.064NM,3.067NM,2.943NM,3.107NM,3.092NM,3.157NM,3.161NM,3.15NM,0NM,0NM,
110704,3.023NM,3.052NM,3.002NM,3.083NM,3.079NM,3.228NM,3.125NM,3.148NM,0NM,0NM,
110730,3.094NM,3.039NM,2.887NM,3.094NM,3.083NM,3.157NM,3.163NM,3.176NM,0NM,0NM,
110752,3.096NM,3.088NM,2.95NM,3.127NM,3.151NM,3.182NM,3.197NM,3.188NM,0NM,0NM,
110817,3.13NM,3.086NM,3.002NM,3.085NM,3.119NM,3.163NM,3.148NM,3.18NM,0NM,0NM,
110856,3.071NM,3.031NM,2.934NM,3.064NM,3.14NM,3.165NM,3.172NM,3.171NM,0NM,0NM,
110924,3.056NM,3.088NM,2.986NM,3.077NM,3.071NM,3.224NM,3.169NM,3.184NM,0NM,0NM,
110955,3.086NM,3.134NM,2.906NM,3.039NM,3.067NM,3.178NM,3.178NM,3.192NM,0NM,0NM,
111022,3.098NM,3.09NM,2.916NM,3.05NM,3.113NM,3.182NM,3.213NM,3.172NM,0NM,0NM,
111101,3.056NM,3.035NM,2.944NM,3.037NM,3.092NM,3.247NM,3.148NM,3.19NM,0NM,0NM,
111127,3.127NM,3.062NM,2.883NM,3.06NM,3.119NM,3.22NM,3.153NM,3.167NM,0NM,0NM,
111152,3.079NM,3.125NM,2.976NM,3.09NM,3.027NM,3.171NM,3.222NM,3.19NM,0NM,0NM,
111215,3.09NM,3.064NM,2.939NM,3.1NM,3.132NM,3.213NM,3.203NM,3.205NM,0NM,0NM,
111305,3.077NM,3.117NM,2.944NM,3.058NM,3.104NM,3.172NM,3.205NM,3.222NM,0NM,0NM,
111330,3.102NM,3.077NM,2.948NM,3.106NM,3.113NM,3.201NM,3.216NM,3.207NM,0NM,0NM,
111353,3.077NM,3.056NM,2.981NM,3.115NM,3.058NM,3.243NM,3.161NM,3.155NM,0NM,0NM,
111417,3.117NM,3.071NM,2.916NM,3.104NM,3.132NM,3.27NM,3.167NM,3.159NM,0NM,0NM,
111502,3.062NM,3.096NM,2.89NM,3.086NM,3.085NM,3.182NM,3.157NM,3.186NM,0NM,0NM,
111528,3.094NM,3.05NM,2.943NM,3.098NM,3.134NM,3.251NM,3.192NM,3.218NM,0NM,0NM,
111553,3.107NM,3.083NM,2.883NM,3.067NM,3.09NM,3.236NM,3.161NM,3.203NM,0NM,0NM,
111616,3.081NM,3.037NM,2.887NM,3.096NM,3.123NM,3.192NM,3.182NM,3.215NM,0NM,0NM,
111641,3.075NM,3.05NM,2.981NM,3.05NM,3.085NM,3.215NM,3.153NM,3.222NM,0NM,0NM,
111728,3.094NM,3.077NM,2.953NM,3.083NM,3.079NM,3.182NM,3.23NM,3.194NM,0NM,0NM,
111756,3.096NM,3.058NM,2.918NM,3.039NM,3.106NM,3.211NM,3.174NM,3.159NM,0NM,0NM,
111821,3.052NM,3.067NM,2.901NM,3.098NM,3.134NM,3.234NM,3.194NM,3.218NM,0NM,0NM,
111847,3.088NM,3.104NM,2.986NM,3.085NM,3.081NM,3.172NM,3.247NM,3.195NM,0NM,0NM,
111909,3.086NM,3.067NM,2.976NM,3.064NM,3.117NM,3.226NM,3.23NM,3.184NM,0NM,0NM,
112000,3.046NM,3.085NM,2.927NM,3.127NM,3.052NM,3.222NM,3.163NM,3.203NM,0NM,0NM,
112051,3.058NM,3.125NM,2.894NM,3.046NM,3.052NM,3.148NM,3.117NM,3.174NM,0NM,0NM,
112118,3.106NM,3.069NM,2.937NM,3.065NM,3.088NM,3.184NM,3.216NM,3.178NM,0NM,0NM,
112141,3.077NM,3.069NM,2.988NM,3.079NM,3.092NM,3.213NM,3.18NM,3.184NM,0NM,0NM,
112228,3.092NM,0NM,2.991NM,3.058NM,3.096NM,3.19NM,3.163NM,3.174NM,0NM,0NM,
112254,3.115NM,3.043NM,2.904NM,3.096NM,3.088NM,3.167NM,3.172NM,3.174NM,0NM,0NM,
112321,3.107NM,3.058NM,2.967NM,3.104NM,3.069NM,3.171NM,3.201NM,3.203NM,0NM,0NM,
112347,3.073NM,3.071NM,2.96NM,3.046NM,3.077NM,3.257NM,3.171NM,3.134NM,0NM,0NM,
112430,3.113NM,3.046NM,2.96NM,3.117NM,3.094NM,3.228NM,3.182NM,3.182NM,0NM,0NM,
112818,3.077NM,3.075NM,2.901NM,3.098NM,3.088NM,3.22NM,3.178NM,3.19NM,0NM,0NM,
112851,3.092NM,3.052NM,2.883NM,3.035NM,3.056NM,3.184NM,3.136NM,3.151NM,0NM,0NM,
113128,3.104NM,3.085NM,2.866NM,3.079NM,3.077NM,3.132NM,3.15NM,3.205NM,0NM,0NM,
113159,3.052NM,3.079NM,2.887NM,3.088NM,3.054NM,3.14NM,3.19NM,3.142NM,0NM,0NM,
130115,3.104NM,3.035NM,2.955NM,3.086NM,3.088NM,3.178NM,3.13NM,3.19NM,0NM,0NM,
130154,3.048NM,3.107NM,2.958NM,3.039NM,3.062NM,3.215NM,3.188NM,3.182NM,0NM,0NM,
130223,3.09NM,3.081NM,2.932NM,3.115NM,3.09NM,3.195NM,3.194NM,3.178NM,0NM,0NM,
130356,3.148NM,3.081NM,2.951NM,3.106NM,3.127NM,3.209NM,3.157NM,3.163NM,0NM,0NM,
130429,3.079NM,3.039NM,2.951NM,3.123NM,3.064NM,3.203NM,3.172NM,3.228NM,0NM,0NM,
130502,3.113NM,3.071NM,2.929NM,3.079NM,3.09NM,3.197NM,3.144NM,3.205NM,0NM,0NM,
130529,3.075NM,3.119NM,2.953NM,3.102NM,3.113NM,3.174NM,3.18NM,3.188NM,0NM,0NM,
130552,3.106NM,3.077NM,2.958NM,3.086NM,3.148NM,3.194NM,3.155NM,3.129NM,0NM,0NM,
130628,3.106NM,3.104NM,2.91NM,3.104NM,3.077NM,0NM,3.174NM,3.224NM,0NM,0NM,
141521,3.075NM,3.075NM,0NM,3.081NM,0NM,0NM,0NM,0NM,0NM,0NM,
165509,3.05NM,3.092NM,2.911NM,3.081NM,3.077NM,3.226NM,3.239NM,3.201NM,0NM,0NM,
171509,3.111NM,3.069NM,2.92NM,3.117NM,3.109NM,3.163NM,3.19NM,3.207NM,0NM,0NM,
171850,3.102NM,3.1NM,2.88NM,3.123NM,3.088NM,3.167NM,3.18NM,3.211NM,0NM,0NM,
172210,3.09NM,3.077NM,2.972NM,3.077NM,3.1NM,3.226NM,3.195NM,3.159NM,0NM,0NM,
172856,3.096NM,3.075NM,2.941NM,3.088NM,3.052NM,3.178NM,3.19NM,3.201NM,0NM,0NM,
172940,3.073NM,3.086NM,2.958NM,3.081NM,3.064NM,3.151NM,3.22NM,3.174NM,0NM,0NM,
173021,3.083NM,3.106NM,2.951NM,3.079NM,3.071NM,3.136NM,3.127NM,3.192NM,0NM,0NM,
173049,3.052NM,3.054NM,2.892NM,3.096NM,3.119NM,3.205NM,3.201NM,3.194NM,0NM,0NM,
173115,3.083NM,3.104NM,2.899NM,3.111NM,3.067NM,3.194NM,3.19NM,3.178NM,0NM,0NM,
173136,3.088NM,3.094NM,2.896NM,3.083NM,3.077NM,3.13NM,3.161NM,3.157NM,0NM,0NM,
173157,3.081NM,3.098NM,2.937NM,3.079NM,3.1NM,3.169NM,3.228NM,3.188NM,0NM,0NM,
173232,3.046NM,3.086NM,2.901NM,3.069NM,3.106NM,3.171NM,3.163NM,3.148NM,0NM,0NM,
173434,3.035NM,3.05NM,2.95NM,3.081NM,3.086NM,3.205NM,3.169NM,3.207NM,0NM,0NM,
173504,3.085NM,3.043NM,2.939NM,3.092NM,3.098NM,3.224NM,3.216NM,3.159NM,0NM,0NM,
173659,3.106NM,3.094NM,2.925NM,3.102NM,3.14NM,3.203NM,3.215NM,3.205NM,0NM,0NM,
173728,3.1NM,3.092NM,2.925NM,3.104NM,3.094NM,3.216NM,3.224NM,3.155NM,0NM,0NM,
173814,3.044NM,3.079NM,2.87NM,3.065NM,3.071NM,3.201NM,3.155NM,3.222NM,0NM,0NM,
173849,3.077NM,3.044NM,2.903NM,3.079NM,3.144NM,3.172NM,3.184NM,3.199NM,0NM,0NM,
173909,3.067NM,3.065NM,2.934NM,3.065NM,3.098NM,3.226NM,3.194NM,3.172NM,0NM,0NM,
173929,3.067NM,3.041NM,2.92NM,3.048NM,3.092NM,3.19NM,3.184NM,3.19NM,0NM,0NM,
173950,3.02NM,3.077NM,2.974NM,3.052NM,3.113NM,3.15NM,3.209NM,3.194NM,0NM,0NM,
174009,3.06NM,3.083NM,2.889NM,3.02NM,3.052NM,3.215NM,3.192NM,3.23NM,0NM,0NM,
174035,3.085NM,3.064NM,2.936NM,3.092NM,3.104NM,3.203NM,3.167NM,3.205NM,0NM,0NM,
174100,3.067NM,3.119NM,2.883NM,3.062NM,3.077NM,3.258NM,3.182NM,3.226NM,0NM,0NM,
174120,3.085NM,3.033NM,2.887NM,3.111NM,3.073NM,3.171NM,3.178NM,3.213NM,0NM,0NM,
174139,3.102NM,3.071NM,2.894NM,3.062NM,3.1NM,3.165NM,3.182NM,3.174NM,0NM,0NM,
174200,3.094NM,3.025NM,2.941NM,3.107NM,3.123NM,3.213NM,3.236NM,3.121NM,0NM,0NM,
174226,3.064NM,3.05NM,2.91NM,3.115NM,3.041NM,3.226NM,3.19NM,3.163NM,0NM,0NM,
174246,3.092NM,3.088NM,2.972NM,3.1NM,3.071NM,3.184NM,3.163NM,3.184NM,0NM,0NM,
174306,3.127NM,3.106NM,2.89NM,3.142NM,3.075NM,3.146NM,3.157NM,3.203NM,0NM,0NM,
174327,3.127NM,3.075NM,2.913NM,3.077NM,3.058NM,3.184NM,3.167NM,3.172NM,0NM,0NM,
174351,3.056NM,3.148NM,2.929NM,3.088NM,3.121NM,3.159NM,3.186NM,3.188NM,0NM,0NM,
174411,3.083NM,3.065NM,2.951NM,3.046NM,3.106NM,3.234NM,3.226NM,3.211NM,0NM,0NM,
174433,3.102NM,3.064NM,2.965NM,3.048NM,3.088NM,3.159NM,3.151NM,3.201NM,0NM,0NM,
174458,3.111NM,3.071NM,2.91NM,3.071NM,3.085NM,3.159NM,3.205NM,3.178NM,0NM,0NM,
174521,3.111NM,3.081NM,2.923NM,3.069NM,3.062NM,3.157NM,3.243NM,3.169NM,0NM,0NM,
174541,3.144NM,3.067NM,2.892NM,3.064NM,3.058NM,3.262NM,3.169NM,3.178NM,0NM,0NM,
174559,3.094NM,3.098NM,2.944NM,3.106NM,3.117NM,3.178NM,3.172NM,3.194NM,0NM,0NM,
174627,3.088NM,3.09NM,3.03NM,3.069NM,3.138NM,3.215NM,3.222NM,3.129NM,0NM,0NM,
174655,3.048NM,3.041NM,2.936NM,3.071NM,3.033NM,3.161NM,3.15NM,3.18NM,0NM,0NM,
174715,3.088NM,3.115NM,2.956NM,3.121NM,3.13NM,3.224NM,3.127NM,3.157NM,0NM,0NM,
174732,0.002NM,3.102NM,2.943NM,3.129NM,3.077NM,3.251NM,3.18NM,3.216NM,0NM,0NM,
174756,3.065NM,3.067NM,2.897NM,3.113NM,3.142NM,3.161NM,3.255NM,3.192NM,0NM,0NM,
174820,3.056NM,3.044NM,2.871NM,3.09NM,3.073NM,3.205NM,3.146NM,3.163NM,0NM,0NM,
174842,3.085NM,3.046NM,2.951NM,3.092NM,3.079NM,3.18NM,3.184NM,3.182NM,0NM,0NM,
174904,3.062NM,3.1NM,2.876NM,3.073NM,3.035NM,3.155NM,3.171NM,3.165NM,0NM,0NM,
174942,3.075NM,3.079NM,2.906NM,3.075NM,3.06NM,3.19NM,3.194NM,3.161NM,0NM,0NM,
175011,3.056NM,3.052NM,2.925NM,3.109NM,3.075NM,3.205NM,3.171NM,3.22NM,0NM,0NM,
175043,3.15NM,3.056NM,2.936NM,3.1NM,3.075NM,3.148NM,3.188NM,3.184NM,0NM,0NM,
175121,3.064NM,3.054NM,0NM,3.06NM,3.069NM,3.245NM,3.159NM,3.213NM,0NM,0NM,
175159,3.079NM,3.052NM,2.913NM,3.064NM,3.075NM,3.18NM,3.169NM,3.203NM,0NM,0NM,
175236,3.077NM,3.065NM,2.927NM,3.069NM,3.13NM,3.169NM,3.201NM,3.195NM,0NM,0NM,
