時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
135420,0.002NM,3.033NM,2.939NM,2.981NM,3.06NM,3.184NM,3.14NM,3.146NM,0NM,0NM,
135450,2.991NM,3.048NM,2.89NM,2.989NM,3.06NM,3.207NM,3.077NM,3.127NM,0NM,0NM,
135715,3.016NM,3.033NM,2.943NM,3.064NM,3.021NM,3.165NM,3.113NM,3.132NM,0NM,0NM,
135745,3.016NM,2.989NM,2.876NM,2.985NM,3.031NM,3.125NM,3.186NM,3.153NM,0NM,0NM,
135808,3.037NM,3.069NM,2.915NM,3.012NM,2.993NM,3.178NM,3.081NM,3.123NM,0NM,0NM,
135828,3.014NM,3.018NM,2.955NM,3.002NM,3.037NM,3.119NM,3.071NM,3.134NM,0NM,0NM,
135846,3.037NM,3.012NM,2.896NM,3.037NM,3.031NM,3.094NM,3.132NM,3.142NM,0NM,0NM,
135912,3.062NM,3.041NM,2.899NM,3.043NM,3.006NM,3.213NM,3.092NM,3.129NM,0NM,0NM,
135931,3.023NM,3.062NM,2.925NM,3.052NM,3.062NM,3.22NM,3.155NM,3.125NM,0NM,0NM,
135950,3.035NM,3.006NM,2.889NM,2.997NM,3.044NM,3.159NM,3.115NM,3.107NM,0NM,0NM,
140014,3.073NM,2.974NM,2.91NM,3.062NM,3.06NM,3.117NM,3.174NM,3.169NM,0NM,0NM,
140031,3.043NM,3.037NM,2.929NM,3.043NM,2.993NM,3.148NM,3.107NM,3.151NM,0NM,0NM,
140101,3.05NM,3.077NM,2.897NM,2.991NM,3.039NM,3.121NM,3.165NM,3.119NM,0NM,0NM,
140120,2.978NM,3.052NM,2.89NM,3.046NM,3.014NM,3.176NM,3.138NM,3.142NM,0NM,0NM,
140138,3.067NM,2.995NM,2.864NM,2.987NM,3.056NM,3.111NM,3.071NM,3.161NM,0NM,0NM,
140155,3.064NM,3.06NM,2.887NM,3.033NM,2.999NM,3.151NM,3.153NM,3.169NM,0NM,0NM,
140227,3.016NM,3.058NM,2.903NM,2.989NM,2.991NM,3.111NM,3.136NM,3.151NM,0NM,0NM,
140245,3.014NM,2.983NM,2.929NM,3.018NM,2.997NM,3.148NM,3.165NM,3.102NM,0NM,0NM,
140302,3.029NM,3.033NM,2.882NM,3.048NM,2.983NM,3.106NM,3.092NM,3.146NM,0NM,0NM,
140319,2.981NM,2.999NM,2.896NM,3.016NM,2.968NM,3.071NM,3.107NM,3.094NM,0NM,0NM,
140345,3.035NM,2.96NM,2.937NM,3.041NM,2.983NM,3.129NM,3.075NM,3.178NM,0NM,0NM,
140403,3.027NM,2.979NM,2.904NM,3.018NM,2.997NM,3.138NM,3.098NM,3.115NM,0NM,0NM,
140428,3.069NM,3.043NM,2.849NM,0NM,2.985NM,3.163NM,3.083NM,3.119NM,0NM,0NM,
