時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
192804,3.081NM,3.111NM,2.927NM,3.05NM,3.05NM,3.255NM,3.161NM,3.171NM,0NM,0NM,
192834,0.002NM,3.09NM,2.903NM,3.05NM,3.058NM,3.211NM,3.22NM,3.172NM,0NM,0NM,
192912,3.073NM,3.088NM,2.95NM,3.075NM,3.075NM,3.236NM,3.127NM,3.188NM,0NM,0NM,
192951,3.052NM,3.065NM,2.955NM,3.094NM,3.09NM,3.222NM,3.171NM,3.228NM,0NM,0NM,
193032,3.031NM,3.069NM,2.967NM,3.071NM,3.062NM,3.207NM,3.161NM,3.163NM,0NM,0NM,
193218,3.079NM,3.09NM,2.951NM,3.067NM,3.075NM,3.251NM,3.232NM,3.207NM,0NM,0NM,
193256,3.081NM,3.075NM,2.903NM,3.088NM,3.081NM,3.228NM,3.157NM,3.169NM,0NM,0NM,
193330,3.071NM,3.109NM,2.99NM,3.117NM,3.039NM,3.195NM,3.165NM,3.172NM,0NM,0NM,
193444,3.106NM,3.096NM,2.965NM,3.117NM,3.081NM,3.243NM,3.186NM,3.165NM,0NM,0NM,
193522,3.062NM,3.069NM,2.948NM,3.09NM,3.113NM,3.18NM,3.195NM,3.172NM,0NM,0NM,
193638,3.079NM,3.102NM,2.89NM,3.134NM,3.062NM,3.195NM,3.161NM,3.165NM,0NM,0NM,
193658,3.098NM,3.056NM,2.948NM,3.046NM,3.083NM,3.161NM,3.201NM,3.146NM,0NM,0NM,
193719,3.083NM,3.075NM,2.922NM,3.056NM,3.062NM,3.207NM,3.155NM,3.146NM,0NM,0NM,
193842,3.121NM,3.081NM,2.906NM,3.106NM,3.1NM,3.203NM,3.199NM,3.243NM,0NM,0NM,
193918,3.113NM,3.073NM,2.929NM,3.073NM,3.107NM,3.163NM,3.169NM,3.167NM,0NM,0NM,
194035,3.115NM,3.107NM,2.963NM,3.1NM,3.081NM,3.188NM,3.22NM,3.172NM,0NM,0NM,
194057,3.079NM,3.065NM,2.998NM,3.119NM,3.048NM,3.172NM,3.174NM,3.159NM,0NM,0NM,
194125,3.096NM,3.046NM,2.903NM,3.134NM,3.13NM,3.165NM,3.159NM,3.201NM,0NM,0NM,
194159,3.098NM,3.113NM,2.943NM,3.085NM,3.146NM,3.171NM,3.211NM,3.211NM,0NM,0NM,
194336,3.109NM,3.111NM,2.918NM,3.081NM,3.113NM,3.281NM,3.174NM,3.209NM,0NM,0NM,
194408,3.065NM,3.056NM,2.995NM,3.035NM,3.09NM,3.182NM,3.22NM,3.151NM,0NM,0NM,
194523,3.086NM,3.065NM,2.91NM,3.075NM,3.127NM,3.207NM,3.224NM,3.19NM,0NM,0NM,
194558,3.096NM,3.06NM,2.936NM,3.071NM,3.1NM,3.215NM,3.163NM,3.184NM,0NM,0NM,
194639,3.134NM,3.071NM,2.904NM,3.079NM,3.111NM,3.153NM,3.228NM,3.194NM,0NM,0NM,
194702,3.09NM,3.098NM,2.918NM,3.069NM,3.109NM,3.171NM,3.224NM,3.192NM,0NM,0NM,
194746,3.107NM,3.092NM,2.934NM,3.119NM,3.046NM,3.243NM,3.216NM,3.174NM,0NM,0NM,
194921,3.065NM,3.096NM,2.948NM,3.106NM,3.094NM,3.18NM,3.236NM,3.186NM,0NM,0NM,
195008,3.094NM,3.081NM,2.915NM,3.081NM,3.111NM,3.201NM,3.22NM,3.188NM,0NM,0NM,
195027,3.077NM,3.05NM,2.937NM,3.125NM,3.096NM,3.218NM,3.209NM,3.184NM,0NM,0NM,
195058,3.092NM,3.109NM,2.998NM,3.075NM,3.094NM,3.274NM,3.19NM,3.165NM,0NM,0NM,
195132,3.094NM,3.146NM,2.955NM,3.096NM,3.06NM,3.155NM,3.188NM,3.222NM,0NM,0NM,
195232,3.115NM,3.069NM,2.998NM,3.073NM,3.052NM,3.199NM,3.148NM,3.216NM,0NM,0NM,
195253,3.09NM,3.092NM,2.908NM,3.083NM,3.125NM,3.176NM,3.19NM,3.215NM,0NM,0NM,
195331,3.14NM,3.111NM,2.91NM,3.109NM,3.067NM,3.178NM,3.186NM,3.178NM,0NM,0NM,
195441,3.111NM,3.081NM,2.974NM,3.056NM,3.077NM,3.176NM,3.199NM,3.159NM,0NM,0NM,
195519,3.035NM,3.088NM,2.927NM,3.086NM,3.067NM,3.228NM,3.18NM,3.241NM,0NM,0NM,
195559,3.094NM,3.104NM,2.934NM,3.138NM,3.083NM,3.203NM,3.186NM,3.18NM,0NM,0NM,
195657,3.125NM,3.037NM,2.927NM,3.037NM,3.071NM,3.213NM,3.224NM,3.209NM,0NM,0NM,
195718,3.081NM,3.056NM,2.894NM,3.071NM,3.073NM,3.182NM,3.203NM,3.249NM,0NM,0NM,
195755,3.109NM,3.056NM,2.939NM,3.119NM,3.146NM,3.142NM,3.205NM,3.19NM,0NM,0NM,
195928,3.107NM,3.075NM,2.923NM,3.073NM,3.115NM,3.184NM,3.188NM,3.165NM,0NM,0NM,
200035,3.096NM,3.048NM,2.916NM,3.132NM,3.085NM,3.215NM,3.182NM,3.192NM,0NM,0NM,
200102,3.069NM,3.111NM,2.96NM,3.077NM,3.044NM,3.15NM,3.153NM,3.199NM,0NM,0NM,
200140,3.111NM,3.067NM,2.925NM,3.1NM,3.106NM,3.243NM,3.178NM,3.165NM,0NM,0NM,
200221,3.111NM,3.088NM,2.936NM,3.134NM,3.123NM,3.121NM,3.176NM,3.169NM,0NM,0NM,
200253,3.1NM,3.094NM,2.962NM,3.098NM,3.065NM,3.205NM,3.188NM,3.222NM,0NM,0NM,
200346,3.098NM,3.096NM,2.944NM,3.083NM,3.058NM,3.146NM,3.172NM,3.176NM,0NM,0NM,
200434,3.094NM,3.102NM,2.946NM,3.094NM,3.085NM,3.184NM,3.176NM,3.203NM,0NM,0NM,
200530,3.06NM,3.058NM,2.922NM,3.088NM,3.104NM,3.207NM,3.215NM,3.209NM,0NM,0NM,
200556,3.113NM,3.111NM,3.028NM,3.106NM,3.079NM,3.226NM,3.174NM,3.201NM,0NM,0NM,
200718,3.14NM,3.096NM,2.913NM,3.073NM,3.106NM,3.211NM,3.153NM,3.199NM,0NM,0NM,
200743,3.121NM,3.085NM,2.955NM,3.119NM,3.098NM,3.222NM,3.146NM,3.213NM,0NM,0NM,
200824,3.109NM,3.075NM,2.911NM,3.077NM,3.062NM,3.207NM,3.218NM,3.19NM,0NM,0NM,
200859,3.096NM,3.102NM,2.925NM,3.033NM,3.077NM,3.186NM,3.178NM,3.199NM,0NM,0NM,
201051,3.083NM,3.065NM,2.929NM,3.073NM,3.107NM,3.26NM,3.194NM,3.239NM,0NM,0NM,
201113,3.104NM,3.098NM,2.967NM,3.083NM,3.134NM,3.205NM,3.228NM,3.23NM,0NM,0NM,
201135,3.077NM,3.111NM,2.943NM,3.148NM,3.104NM,3.232NM,3.203NM,3.19NM,0NM,0NM,
201200,3.086NM,3.065NM,2.955NM,3.117NM,3.138NM,3.205NM,3.186NM,3.19NM,0NM,0NM,
